,Stamps
127,1600682351.407065
128,1600682351.5073302
129,1600682351.6083615
130,1600682351.7092266
131,1600682351.8093352
132,1600682351.9099455
133,1600682352.012413
134,1600682352.1143363
135,1600682352.2108912
136,1600682352.3115814
137,1600682352.4121294
138,1600682352.5125065
139,1600682352.6134431
140,1600682352.713884
141,1600682352.8144555
142,1600682352.9145668
143,1600682353.0146859
144,1600682353.1149714
145,1600682353.3726046
146,1600682353.4145005
147,1600682353.4189894
148,1600682353.5196388
149,1600682353.619705
150,1600682353.7196207
151,1600682353.8171453
152,1600682353.9171376
153,1600682354.0224066
154,1600682354.1186428
155,1600682354.219638
156,1600682354.3267367
157,1600682354.4202433
158,1600682354.521047
159,1600682354.6219058
160,1600682354.7220945
161,1600682354.8226779
162,1600682354.9235444
163,1600682355.0281277
164,1600682355.1250987
165,1600682355.225519
166,1600682355.3260577
167,1600682355.426751
168,1600682355.5270414
169,1600682355.627738
170,1600682355.7282796
171,1600682355.828363
172,1600682355.9291766
173,1600682356.1727579
174,1600682356.2147777
175,1600682356.2317307
176,1600682356.3319304
177,1600682356.4335449
178,1600682356.5336976
179,1600682356.6336834
180,1600682356.734783
181,1600682356.838012
182,1600682356.936096
183,1600682357.0376506
184,1600682357.1388357
185,1600682357.2399337
186,1600682357.3410864
187,1600682357.4485373
188,1600682357.5430415
189,1600682357.6449144
190,1600682357.7439923
191,1600682357.8451395
192,1600682357.9458315
193,1600682358.0468154
194,1600682358.147156
195,1600682358.2484221
196,1600682358.3507245
197,1600682358.4495685
198,1600682358.5503597
199,1600682358.653831
200,1600682358.7507796
201,1600682358.8507814
202,1600682359.0729632
203,1600682359.1231775
204,1600682359.152793
205,1600682359.253375
206,1600682359.3538456
207,1600682359.4548025
208,1600682359.555661
209,1600682359.6566598
210,1600682359.7569616
211,1600682359.858646
212,1600682359.9586215
213,1600682360.0598366
214,1600682360.1593094
215,1600682360.2640998
216,1600682360.365245
217,1600682360.4610116
218,1600682360.561366
219,1600682360.6617358
220,1600682360.7622218
221,1600682360.8626494
222,1600682360.9632423
223,1600682361.0635698
224,1600682361.1643023
225,1600682361.2652433
226,1600682361.3659918
227,1600682361.4666955
228,1600682361.6482694
229,1600682361.698458
230,1600682361.7691224
231,1600682361.8693533
232,1600682361.969514
233,1600682362.0702045
234,1600682362.1723104
235,1600682362.2729096
236,1600682362.3801992
237,1600682362.472672
238,1600682362.5730498
239,1600682362.6738262
240,1600682362.77408
241,1600682362.8748171
242,1600682362.974814
243,1600682363.0758922
244,1600682363.17627
245,1600682363.2762873
246,1600682363.3766026
247,1600682363.4775248
248,1600682363.57766
249,1600682363.6786122
250,1600682363.7827473
251,1600682363.879337
252,1600682363.9806216
253,1600682364.084291
254,1600682364.223421
255,1600682364.2816446
256,1600682364.3822243
257,1600682364.4849794
258,1600682364.5842233
259,1600682364.6845992
260,1600682364.7849007
261,1600682364.8862722
262,1600682364.9871106
263,1600682365.0872905
264,1600682365.1883385
265,1600682365.2879758
266,1600682365.3885667
267,1600682365.4896784
268,1600682365.5901635
269,1600682365.6905036
270,1600682365.7911322
271,1600682365.8912864
272,1600682365.9918215
273,1600682366.0926712
274,1600682366.192938
275,1600682366.2964303
276,1600682366.4009073
277,1600682366.4944854
278,1600682366.6018553
279,1600682366.6962318
280,1600682366.9069898
281,1600682366.9490154
282,1600682366.9971266
283,1600682367.0975666
284,1600682367.1975896
285,1600682367.2985802
286,1600682367.3987143
287,1600682367.499544
288,1600682367.600078
289,1600682367.70096
290,1600682367.8015463
291,1600682367.9041822
292,1600682368.0034409
293,1600682368.1035473
294,1600682368.2046547
295,1600682368.3051908
296,1600682368.4054952
297,1600682368.5091293
298,1600682368.6103172
299,1600682368.70663
300,1600682368.8072152
301,1600682368.9078932
302,1600682369.0086057
303,1600682369.1092803
304,1600682369.2095108
305,1600682369.310327
306,1600682369.4572294
307,1600682369.5116026
308,1600682369.6124365
309,1600682369.7129035
310,1600682369.8136456
311,1600682369.913756
312,1600682370.0145733
313,1600682370.1155176
314,1600682370.2196748
315,1600682370.3179326
316,1600682370.4218326
317,1600682370.5238445
318,1600682370.6239583
319,1600682370.7185605
320,1600682370.8191817
321,1600682370.9192371
322,1600682371.020575
323,1600682371.1212368
324,1600682371.221381
325,1600682371.3221369
326,1600682371.4227417
327,1600682371.5232568
328,1600682371.6254067
329,1600682371.726495
330,1600682371.8246377
331,1600682371.9258602
332,1600682372.0256975
333,1600682372.1408658
334,1600682372.2268894
335,1600682372.327639
336,1600682372.4292831
337,1600682372.5330977
338,1600682372.6295197
339,1600682372.729652
340,1600682372.8301783
341,1600682372.930963
342,1600682373.0320973
343,1600682373.139861
344,1600682373.233515
345,1600682373.3335104
346,1600682373.4340284
347,1600682373.534511
348,1600682373.6349947
349,1600682373.735503
350,1600682373.8360896
351,1600682373.9361796
352,1600682374.0372853
353,1600682374.1377785
354,1600682374.2379951
355,1600682374.3392272
356,1600682374.4396327
357,1600682374.5402284
358,1600682374.6422102
359,1600682374.7464414
360,1600682374.8910332
361,1600682374.9468007
362,1600682375.0489502
363,1600682375.14404
364,1600682375.2445872
365,1600682375.345292
366,1600682375.4454422
367,1600682375.5465136
368,1600682375.647558
369,1600682375.7479715
370,1600682375.8488736
371,1600682375.9495463
372,1600682376.0494542
373,1600682376.149986
374,1600682376.2505155
375,1600682376.3513985
376,1600682376.452115
377,1600682376.5522652
378,1600682376.6530948
379,1600682376.7538571
380,1600682376.8548536
381,1600682376.9549918
382,1600682377.056092
383,1600682377.1558003
384,1600682377.2561824
385,1600682377.4829736
386,1600682377.524967
387,1600682377.5604239
388,1600682377.658665
389,1600682377.7591634
390,1600682377.8593142
391,1600682377.9598954
392,1600682378.0600128
393,1600682378.1603403
394,1600682378.2605083
395,1600682378.361215
396,1600682378.4621358
397,1600682378.5628107
398,1600682378.6635396
399,1600682378.7641897
400,1600682378.8642104
401,1600682378.9648316
402,1600682379.0650053
403,1600682379.166403
404,1600682379.2684152
405,1600682379.3695722
406,1600682379.4746253
407,1600682379.5685995
408,1600682379.6695132
409,1600682379.7698288
410,1600682379.8700342
411,1600682380.0332184
412,1600682380.0752347
413,1600682380.1713903
414,1600682380.271472
415,1600682380.3722749
416,1600682380.4730837
417,1600682380.573331
418,1600682380.6740801
419,1600682380.774346
420,1600682380.8750553
421,1600682380.975586
422,1600682381.076339
423,1600682381.1768348
424,1600682381.2776737
425,1600682381.3822331
426,1600682381.480752
427,1600682381.5792675
428,1600682381.6795678
429,1600682381.77947
430,1600682381.8803833
431,1600682381.9807305
432,1600682382.0813432
433,1600682382.182107
434,1600682382.2829797
435,1600682382.384561
436,1600682382.4830067
437,1600682382.6417582
438,1600682382.6841786
439,1600682382.7850173
440,1600682382.8853137
441,1600682382.98615
442,1600682383.0867538
443,1600682383.1875134
444,1600682383.288105
445,1600682383.3882785
446,1600682383.4889324
447,1600682383.589598
448,1600682383.690122
449,1600682383.7901218
450,1600682383.8914163
451,1600682383.9944828
452,1600682384.0916636
453,1600682384.19238
454,1600682384.293365
455,1600682384.3934462
456,1600682384.4936152
457,1600682384.5944269
458,1600682384.694395
459,1600682384.794467
460,1600682384.8945835
461,1600682384.9946396
462,1600682385.2003405
463,1600682385.2422588
464,1600682385.2962484
465,1600682385.3967118
466,1600682385.4968338
467,1600682385.5990758
468,1600682385.6972497
469,1600682385.7976477
470,1600682385.9011803
471,1600682386.0030358
472,1600682386.1055114
473,1600682386.1993947
474,1600682386.307048
475,1600682386.4008017
476,1600682386.50126
477,1600682386.6019425
478,1600682386.7028944
479,1600682386.8033402
480,1600682386.9036958
481,1600682387.0037742
482,1600682387.1043756
483,1600682387.205048
484,1600682387.3052745
485,1600682387.4060996
486,1600682387.5057821
487,1600682387.7338443
488,1600682387.7757516
489,1600682387.8086627
490,1600682387.9079201
491,1600682388.0102668
492,1600682388.1109006
493,1600682388.2164292
494,1600682388.3149679
495,1600682388.4095914
496,1600682388.5101326
497,1600682388.6102774
498,1600682388.710476
499,1600682388.8106418
500,1600682388.9110596
501,1600682389.011237
502,1600682389.1116066
503,1600682389.2118232
504,1600682389.3121939
505,1600682389.4121532
506,1600682389.5132651
