,Stamps
126,1600682341.6535084
127,1600682341.663687
128,1600682341.6749163
129,1600682341.6857972
130,1600682341.696031
131,1600682341.707551
132,1600682341.717751
133,1600682341.7278316
134,1600682341.74555
135,1600682341.74826
136,1600682341.7583098
137,1600682341.7701118
138,1600682341.7816339
139,1600682341.7918572
140,1600682341.8020432
141,1600682341.8200397
142,1600682341.8221567
143,1600682341.832446
144,1600682341.8555999
145,1600682341.8654027
146,1600682341.875665
147,1600682341.885767
148,1600682341.8958156
149,1600682341.905833
150,1600682341.9184396
151,1600682341.9259353
152,1600682341.9361718
153,1600682341.9516819
154,1600682341.9561744
155,1600682341.96632
156,1600682341.9764671
157,1600682341.9870489
158,1600682341.9968958
159,1600682342.0068278
160,1600682342.0221221
161,1600682342.0286283
162,1600682342.0394144
163,1600682342.056183
164,1600682342.0605218
165,1600682342.0732453
166,1600682342.085278
167,1600682342.0962412
168,1600682342.1063695
169,1600682342.1169326
170,1600682342.133571
171,1600682342.1381607
172,1600682342.148348
173,1600682342.1635432
174,1600682342.170598
175,1600682342.1807168
176,1600682342.1912558
177,1600682342.2012663
178,1600682342.2116177
179,1600682342.2220006
180,1600682342.2334275
181,1600682342.241973
182,1600682342.2522545
183,1600682342.2687397
184,1600682342.2728627
185,1600682342.2834098
186,1600682342.2937222
187,1600682342.307167
188,1600682342.3136873
189,1600682342.3253992
190,1600682342.3398345
191,1600682342.3478713
192,1600682342.3586586
193,1600682342.3755255
194,1600682342.378918
195,1600682342.3893292
196,1600682342.3997042
197,1600682342.411064
198,1600682342.420047
199,1600682342.4304714
200,1600682342.4431818
201,1600682342.4511528
202,1600682342.4613476
203,1600682342.4715726
204,1600682342.4816825
205,1600682342.4917474
206,1600682342.5020099
207,1600682342.5119307
208,1600682342.5220792
209,1600682342.5322819
210,1600682342.5428782
211,1600682342.5527656
212,1600682342.5632195
213,1600682342.5806847
214,1600682342.58355
215,1600682342.5940497
216,1600682342.6045985
217,1600682342.615304
218,1600682342.6253557
219,1600682342.635523
220,1600682342.647838
221,1600682342.655519
222,1600682342.6656215
223,1600682342.6797066
224,1600682342.6857877
225,1600682342.6960561
226,1600682342.7061126
227,1600682342.7177498
228,1600682342.726093
229,1600682342.7366967
230,1600682342.7515454
231,1600682342.7563796
232,1600682342.7663958
233,1600682342.7766328
234,1600682342.7866611
235,1600682342.7972858
236,1600682342.8073306
237,1600682342.8174708
238,1600682342.827542
239,1600682342.8376334
240,1600682342.848643
241,1600682342.8579848
242,1600682343.0633998
243,1600682343.0635095
244,1600682343.0635812
245,1600682343.063651
246,1600682343.0637379
247,1600682343.0638077
248,1600682343.063856
249,1600682343.0638819
250,1600682343.0639236
251,1600682343.06395
252,1600682343.0704963
253,1600682343.0852566
254,1600682343.0932229
255,1600682343.1035707
256,1600682343.1137393
257,1600682343.1248713
258,1600682343.133925
259,1600682343.143982
260,1600682343.1589074
261,1600682343.1657186
262,1600682343.1740348
263,1600682343.190102
264,1600682343.1944144
265,1600682343.204585
266,1600682343.2147858
267,1600682343.2250004
268,1600682343.2351682
269,1600682343.245341
270,1600682343.2586033
271,1600682343.265524
272,1600682343.2753594
273,1600682343.2854483
274,1600682343.2954307
275,1600682343.305447
276,1600682343.3155487
277,1600682343.3259146
278,1600682343.3361237
279,1600682343.3461833
280,1600682343.3578997
281,1600682343.3661873
282,1600682343.376189
283,1600682343.3903217
284,1600682343.3962579
285,1600682343.4065557
286,1600682343.4166753
287,1600682343.4270205
288,1600682343.4374006
289,1600682343.4477537
290,1600682343.46176
291,1600682343.4688241
292,1600682343.4788702
293,1600682343.495641
294,1600682343.4993012
295,1600682343.5093887
296,1600682343.5195403
297,1600682343.5319588
298,1600682343.5396147
299,1600682343.5497413
300,1600682343.5635448
301,1600682343.570536
302,1600682343.5806491
303,1600682343.5964327
304,1600682343.6009781
305,1600682343.6110868
306,1600682343.6213086
307,1600682343.6314516
308,1600682343.6416042
309,1600682343.6517756
310,1600682343.6641927
311,1600682343.6717544
312,1600682343.6818633
313,1600682343.6976988
314,1600682343.7025294
315,1600682343.7126288
316,1600682343.722676
317,1600682343.7333083
318,1600682343.7426674
319,1600682343.7528353
320,1600682343.7672231
321,1600682343.7743874
322,1600682343.783299
323,1600682343.801031
324,1600682343.803271
325,1600682343.8136668
326,1600682343.8242054
327,1600682343.834633
328,1600682343.844733
329,1600682343.8549924
330,1600682343.868077
331,1600682343.8751857
332,1600682343.8852665
333,1600682343.9017806
334,1600682343.9079633
335,1600682343.9163852
336,1600682343.9265563
337,1600682343.938127
338,1600682343.9483845
339,1600682343.9583755
340,1600682343.9742723
341,1600682343.9811978
342,1600682343.9915404
343,1600682344.0077775
344,1600682344.011504
345,1600682344.0216832
346,1600682344.0317616
347,1600682344.0422277
348,1600682344.0518575
349,1600682344.0620627
350,1600682344.0771987
351,1600682344.0839076
352,1600682344.092377
353,1600682344.1024683
354,1600682344.112467
355,1600682344.1227121
356,1600682344.132657
357,1600682344.1425383
358,1600682344.152796
359,1600682344.1629992
360,1600682344.1766944
361,1600682344.1830137
362,1600682344.1931348
363,1600682344.2090318
364,1600682344.2134445
365,1600682344.2235029
366,1600682344.2336276
367,1600682344.244857
368,1600682344.2536626
369,1600682344.2637546
370,1600682344.2788289
371,1600682344.2851279
372,1600682344.2941408
373,1600682344.3122435
374,1600682344.3140955
375,1600682344.3241453
376,1600682344.3349652
377,1600682344.3449736
378,1600682344.3551104
379,1600682344.3652487
380,1600682344.3788652
381,1600682344.3852527
382,1600682344.3954926
383,1600682344.4131753
384,1600682344.4154963
385,1600682344.4260278
386,1600682344.4367263
387,1600682344.44679
388,1600682344.4569132
389,1600682344.4671502
390,1600682344.4823737
391,1600682344.4871082
392,1600682344.4977107
393,1600682344.5150113
394,1600682344.5178351
395,1600682344.5280478
396,1600682344.5388985
397,1600682344.549083
398,1600682344.5595918
399,1600682344.5693977
400,1600682344.5828679
401,1600682344.5894346
402,1600682344.59973
403,1600682344.6163642
404,1600682344.6212227
405,1600682344.6314383
406,1600682344.6418498
407,1600682344.6522102
408,1600682344.6625166
409,1600682344.6728878
410,1600682344.6865518
411,1600682344.6931272
412,1600682344.703125
413,1600682344.7194934
414,1600682344.723334
415,1600682344.7333858
416,1600682344.7441916
417,1600682344.755856
418,1600682344.7663283
419,1600682344.77638
420,1600682344.78955
421,1600682344.7968981
422,1600682344.8072693
423,1600682344.8253675
424,1600682344.8281722
425,1600682344.8383095
426,1600682344.8485837
427,1600682344.8585727
428,1600682344.8700337
429,1600682344.88013
430,1600682344.8919332
431,1600682344.9010854
432,1600682344.9126663
433,1600682344.929681
434,1600682344.9331656
435,1600682344.9434192
436,1600682344.953678
437,1600682344.9637575
438,1600682344.9736784
439,1600682344.9837797
440,1600682344.9992478
441,1600682345.0058486
442,1600682345.014795
443,1600682345.0293732
444,1600682345.0354946
445,1600682345.04554
446,1600682345.056293
447,1600682345.066807
448,1600682345.0768116
449,1600682345.0870378
450,1600682345.1008072
451,1600682345.106999
452,1600682345.118455
453,1600682345.1349237
454,1600682345.1386218
455,1600682345.1487586
456,1600682345.1591384
457,1600682345.1694677
458,1600682345.1797194
459,1600682345.1906369
460,1600682345.2055385
461,1600682345.2131937
462,1600682345.2233763
463,1600682345.239439
464,1600682345.2435997
465,1600682345.2535143
466,1600682345.263842
467,1600682345.2744193
468,1600682345.2851639
469,1600682345.2954535
470,1600682345.3091142
471,1600682345.3158777
472,1600682345.3259687
473,1600682345.3434434
474,1600682345.3464677
475,1600682345.3564186
476,1600682345.3666072
477,1600682345.3775125
478,1600682345.3875136
479,1600682345.3976912
480,1600682345.4106855
481,1600682345.417971
482,1600682345.4280963
483,1600682345.4421942
484,1600682345.6387322
485,1600682345.6388788
486,1600682345.6389945
487,1600682345.6390898
488,1600682345.639184
489,1600682345.639305
490,1600682345.6393392
491,1600682345.6393847
492,1600682345.6394377
493,1600682345.63953
494,1600682345.6488674
495,1600682345.6528547
496,1600682345.662974
497,1600682345.6730814
498,1600682345.683062
499,1600682345.6936114
500,1600682345.7035704
501,1600682345.717254
502,1600682345.7238293
503,1600682345.7339227
504,1600682345.748703
505,1600682345.7539496
506,1600682345.7639809
507,1600682345.7741735
508,1600682345.7845597
509,1600682345.794648
510,1600682345.805534
511,1600682345.8219943
512,1600682345.82611
513,1600682345.8367212
514,1600682345.8542845
515,1600682345.8577602
516,1600682345.86897
517,1600682345.8866656
518,1600682345.8898628
519,1600682345.8999631
520,1600682345.9109175
521,1600682345.9258
522,1600682345.9310868
523,1600682345.9413986
524,1600682345.958959
525,1600682345.961689
526,1600682345.9720697
527,1600682345.9819825
528,1600682345.9947362
529,1600682346.0055928
530,1600682346.0158153
531,1600682346.030966
532,1600682346.0360532
533,1600682346.046353
534,1600682346.0624347
535,1600682346.0673277
536,1600682346.0775392
537,1600682346.0877535
538,1600682346.0982184
539,1600682346.1085496
540,1600682346.118704
541,1600682346.1290998
542,1600682346.1391492
543,1600682346.1492171
544,1600682346.1666942
545,1600682346.1709635
546,1600682346.1811352
547,1600682346.1918063
548,1600682346.201815
549,1600682346.212077
550,1600682346.2225091
551,1600682346.2363372
552,1600682346.2432363
553,1600682346.2524128
554,1600682346.2685845
555,1600682346.2729368
556,1600682346.283019
557,1600682346.2936149
558,1600682346.303576
559,1600682346.3139398
560,1600682346.324008
561,1600682346.3376527
562,1600682346.3448746
563,1600682346.3554523
564,1600682346.3710735
565,1600682346.37688
566,1600682346.38703
567,1600682346.3974748
568,1600682346.408737
569,1600682346.417465
570,1600682346.427627
571,1600682346.4430645
572,1600682346.4488406
573,1600682346.459093
574,1600682346.478134
575,1600682346.47963
576,1600682346.4896905
577,1600682346.4999428
578,1600682346.5098479
579,1600682346.5202394
580,1600682346.5305374
581,1600682346.5441992
582,1600682346.5514667
583,1600682346.5616465
584,1600682346.5794632
585,1600682346.5818799
586,1600682346.5921087
587,1600682346.602313
588,1600682346.612588
589,1600682346.6228259
590,1600682346.6333356
591,1600682346.6453626
592,1600682346.6543434
593,1600682346.6646662
594,1600682346.681512
595,1600682346.6847231
596,1600682346.6948369
597,1600682346.7049034
598,1600682346.7156372
599,1600682346.7255983
600,1600682346.7358067
601,1600682346.7513459
602,1600682346.7563212
603,1600682346.7664804
604,1600682346.780677
605,1600682346.786668
606,1600682346.7971857
607,1600682346.8073459
608,1600682346.8173885
609,1600682346.8279197
610,1600682346.8389053
611,1600682346.853563
612,1600682346.859936
613,1600682346.8703148
614,1600682346.8885436
615,1600682346.891741
616,1600682346.9020069
617,1600682346.9121745
618,1600682346.9244595
619,1600682346.932353
620,1600682346.9424567
621,1600682346.958146
622,1600682346.9643018
623,1600682346.9746258
624,1600682346.990194
625,1600682346.9953628
626,1600682347.0049381
627,1600682347.0149019
628,1600682347.0248737
629,1600682347.034919
630,1600682347.0450182
631,1600682347.0617926
632,1600682347.0649984
633,1600682347.0751317
634,1600682347.0909157
635,1600682347.096216
636,1600682347.1067128
637,1600682347.116781
638,1600682347.126926
639,1600682347.1370764
640,1600682347.1471236
641,1600682347.1619287
642,1600682347.168491
643,1600682347.178745
644,1600682347.19522
645,1600682347.1988285
646,1600682347.2092848
647,1600682347.2194173
648,1600682347.2299705
649,1600682347.2406719
650,1600682347.250685
651,1600682347.2626605
652,1600682347.2711284
653,1600682347.281131
654,1600682347.2994218
655,1600682347.3023524
656,1600682347.3128345
657,1600682347.3229847
658,1600682347.333119
659,1600682347.3438017
660,1600682347.3538783
661,1600682347.3655698
662,1600682347.374131
663,1600682347.3842807
664,1600682347.3989267
665,1600682347.406058
666,1600682347.416263
667,1600682347.4263062
668,1600682347.436743
669,1600682347.44716
670,1600682347.4570735
671,1600682347.470172
672,1600682347.4778323
673,1600682347.4884458
674,1600682347.503374
675,1600682347.5087385
676,1600682347.5198133
677,1600682347.529843
678,1600682347.5399754
679,1600682347.550186
680,1600682347.560244
681,1600682347.5715334
682,1600682347.5823135
683,1600682347.5923805
684,1600682347.6098173
685,1600682347.6137476
686,1600682347.624156
687,1600682347.635094
688,1600682347.6452513
689,1600682347.6555722
690,1600682347.6666167
691,1600682347.6829274
692,1600682347.6877468
693,1600682347.6993062
694,1600682347.7143497
695,1600682347.7195687
696,1600682347.7297463
697,1600682347.7398086
698,1600682347.7499633
699,1600682347.7600896
700,1600682347.7702754
701,1600682347.786088
702,1600682347.7926054
703,1600682347.8012455
704,1600682347.8226314
705,1600682347.8317165
706,1600682347.8419497
707,1600682347.8519986
708,1600682347.8621528
709,1600682347.872717
710,1600682347.8840432
711,1600682347.8929265
712,1600682347.903184
713,1600682347.9190075
714,1600682347.9236832
715,1600682347.9339416
716,1600682347.9441178
717,1600682347.954422
718,1600682347.9641926
719,1600682347.974659
720,1600682347.987036
721,1600682347.9958336
722,1600682348.0058677
723,1600682348.020702
724,1600682348.027101
725,1600682348.21406
726,1600682348.2143502
727,1600682348.2146316
728,1600682348.2148626
729,1600682348.2150903
730,1600682348.215274
731,1600682348.2153506
732,1600682348.2154386
733,1600682348.215541
734,1600682348.215618
735,1600682348.2293096
736,1600682348.232233
737,1600682348.242475
738,1600682348.252552
739,1600682348.2628484
740,1600682348.272877
741,1600682348.282901
742,1600682348.2977612
743,1600682348.3032632
744,1600682348.3134005
745,1600682348.3309162
746,1600682348.3336449
747,1600682348.3440475
748,1600682348.3540752
749,1600682348.3641121
750,1600682348.374275
751,1600682348.384327
752,1600682348.397923
753,1600682348.4044304
754,1600682348.414693
755,1600682348.433864
756,1600682348.43528
757,1600682348.4455612
758,1600682348.455987
759,1600682348.466067
760,1600682348.4762695
761,1600682348.4865344
762,1600682348.5020528
763,1600682348.506852
764,1600682348.5171366
765,1600682348.533248
766,1600682348.537295
767,1600682348.5473752
768,1600682348.5575132
769,1600682348.5700395
770,1600682348.5777209
771,1600682348.587776
772,1600682348.6024
773,1600682348.6083665
774,1600682348.618456
775,1600682348.628613
776,1600682348.6388233
777,1600682348.6490777
778,1600682348.659056
779,1600682348.669321
780,1600682348.6792254
781,1600682348.6899552
782,1600682348.7023294
783,1600682348.7104602
784,1600682348.720546
785,1600682348.7305799
786,1600682348.7407463
787,1600682348.7509139
788,1600682348.7610316
789,1600682348.7716148
790,1600682348.7813828
791,1600682348.7915478
792,1600682348.8048568
793,1600682348.8117142
794,1600682348.821882
795,1600682348.83189
796,1600682348.8423307
797,1600682348.8524077
798,1600682348.8625476
799,1600682348.8742924
800,1600682348.8825545
801,1600682348.89279
802,1600682348.9058573
803,1600682348.9129632
804,1600682348.9231265
805,1600682348.9402661
806,1600682348.9431164
807,1600682348.9532351
808,1600682348.9634047
809,1600682348.9766915
810,1600682348.9836059
811,1600682348.9934978
812,1600682349.0071633
813,1600682349.0139132
814,1600682349.023856
815,1600682349.0339334
816,1600682349.0438535
817,1600682349.0539615
818,1600682349.0640306
819,1600682349.0760028
820,1600682349.086113
821,1600682349.096073
822,1600682349.110589
823,1600682349.1160607
824,1600682349.1266007
825,1600682349.1366112
826,1600682349.147559
827,1600682349.1575015
828,1600682349.1677861
829,1600682349.1776917
830,1600682349.1880994
831,1600682349.1978033
832,1600682349.212645
833,1600682349.2188745
834,1600682349.2279968
835,1600682349.2381577
836,1600682349.2481034
837,1600682349.2582479
838,1600682349.2693794
839,1600682349.2828436
840,1600682349.2895296
841,1600682349.2996845
842,1600682349.3138833
843,1600682349.3197353
844,1600682349.3299901
845,1600682349.3478434
846,1600682349.349924
847,1600682349.3604627
848,1600682349.3703794
849,1600682349.3814957
850,1600682349.3903131
851,1600682349.4008286
852,1600682349.4146743
853,1600682349.4210768
854,1600682349.4315581
855,1600682349.4418695
856,1600682349.4519014
857,1600682349.461946
858,1600682349.4722667
859,1600682349.4839926
860,1600682349.4925985
861,1600682349.5028584
862,1600682349.5178285
863,1600682349.5237753
864,1600682349.5332968
865,1600682349.543191
866,1600682349.5533292
867,1600682349.5634644
868,1600682349.5736036
869,1600682349.5847359
870,1600682349.5948296
871,1600682349.604994
872,1600682349.6188657
873,1600682349.6251464
874,1600682349.6359065
875,1600682349.6545196
876,1600682349.65818
877,1600682349.6687057
878,1600682349.678816
879,1600682349.688877
880,1600682349.6989405
881,1600682349.7094336
882,1600682349.7244713
883,1600682349.7306433
884,1600682349.7402241
885,1600682349.7564402
886,1600682349.760241
887,1600682349.7720473
888,1600682349.7828455
889,1600682349.7929773
890,1600682349.803121
891,1600682349.8134887
892,1600682349.8264563
893,1600682349.8335366
894,1600682349.843684
895,1600682349.859973
896,1600682349.8638995
897,1600682349.8738108
898,1600682349.884047
899,1600682349.894131
900,1600682349.9041283
901,1600682349.9145837
902,1600682349.9288836
903,1600682349.9387834
904,1600682349.948933
905,1600682349.9693937
906,1600682349.9712481
907,1600682349.9814913
908,1600682349.9918327
909,1600682350.0019522
910,1600682350.0121121
911,1600682350.022338
912,1600682350.0383556
913,1600682350.043701
914,1600682350.0540133
915,1600682350.0709033
916,1600682350.078441
917,1600682350.0881448
918,1600682350.0986066
919,1600682350.1086357
920,1600682350.118903
921,1600682350.1290712
922,1600682350.1432314
923,1600682350.149409
924,1600682350.1596603
925,1600682350.1774747
926,1600682350.1825755
927,1600682350.1927395
928,1600682350.203386
929,1600682350.2170928
930,1600682350.225069
931,1600682350.235495
932,1600682350.2487926
933,1600682350.25574
934,1600682350.2671056
935,1600682350.2846386
936,1600682350.287317
937,1600682350.2980537
938,1600682350.3081834
939,1600682350.3225477
940,1600682350.3305602
941,1600682350.3403811
942,1600682350.353847
943,1600682350.3635669
944,1600682350.3739686
945,1600682350.3917203
946,1600682350.3946586
947,1600682350.4047437
948,1600682350.415073
949,1600682350.4257336
950,1600682350.4362772
951,1600682350.4468153
952,1600682350.460476
953,1600682350.467322
954,1600682350.4777446
955,1600682350.4878628
956,1600682350.4979851
957,1600682350.5084126
958,1600682350.5185096
959,1600682350.5295732
960,1600682350.5399656
961,1600682350.5502853
962,1600682350.569001
963,1600682350.57054
964,1600682350.5807297
965,1600682350.597428
966,1600682350.6017861
967,1600682350.7975988
968,1600682350.797845
969,1600682350.7979956
970,1600682350.7981374
971,1600682350.7983065
972,1600682350.798447
973,1600682350.7984982
974,1600682350.7985508
975,1600682350.7986395
976,1600682350.7986946
977,1600682350.8075593
978,1600682350.8093283
979,1600682350.8194292
980,1600682350.8296182
981,1600682350.8417733
982,1600682350.8510425
983,1600682350.8611856
984,1600682350.8769848
985,1600682350.8815248
986,1600682350.8916693
987,1600682350.911239
988,1600682350.9117806
989,1600682350.9218917
990,1600682350.9321508
991,1600682350.9475708
992,1600682350.9524193
993,1600682350.9623592
994,1600682350.9779944
995,1600682350.9839766
996,1600682350.9931808
997,1600682351.0117903
998,1600682351.0160203
999,1600682351.0260172
1000,1600682351.0360682
1001,1600682351.0476232
1002,1600682351.056218
1003,1600682351.0663865
1004,1600682351.0815876
1005,1600682351.088858
1006,1600682351.0965776
1007,1600682351.1142075
1008,1600682351.1166914
1009,1600682351.1270852
1010,1600682351.1367533
1011,1600682351.1467319
1012,1600682351.1568484
1013,1600682351.1668825
1014,1600682351.1807206
1015,1600682351.1869574
1016,1600682351.1970575
1017,1600682351.2087164
1018,1600682351.2191613
1019,1600682351.2292962
1020,1600682351.2396488
1021,1600682351.2497115
1022,1600682351.2600136
1023,1600682351.2700582
1024,1600682351.284177
1025,1600682351.290156
1026,1600682351.3004477
1027,1600682351.3103564
1028,1600682351.3203192
1029,1600682351.3302588
1030,1600682351.340438
1031,1600682351.3526099
1032,1600682351.3628197
1033,1600682351.3728647
1034,1600682351.386007
1035,1600682351.3930237
1036,1600682351.402999
1037,1600682351.4131384
1038,1600682351.4233727
1039,1600682351.4336014
1040,1600682351.4446588
1041,1600682351.4554768
1042,1600682351.4649842
1043,1600682351.4760926
1044,1600682351.4909039
1045,1600682351.4981065
1046,1600682351.5082495
1047,1600682351.5184853
1048,1600682351.5287123
1049,1600682351.5389392
1050,1600682351.5492263
1051,1600682351.5609412
1052,1600682351.5694442
1053,1600682351.5794811
1054,1600682351.5925984
1055,1600682351.601224
1056,1600682351.6113641
1057,1600682351.621758
1058,1600682351.6318529
1059,1600682351.642077
1060,1600682351.652833
1061,1600682351.66461
1062,1600682351.673768
1063,1600682351.6839206
1064,1600682351.6986167
1065,1600682351.703993
1066,1600682351.714254
1067,1600682351.7243178
1068,1600682351.7342186
1069,1600682351.744316
1070,1600682351.754399
1071,1600682351.7653806
1072,1600682351.775977
1073,1600682351.7861986
1074,1600682351.7986498
1075,1600682351.8071046
1076,1600682351.8181589
1077,1600682351.8287473
1078,1600682351.8386219
1079,1600682351.8487675
1080,1600682351.8591459
1081,1600682351.8700433
1082,1600682351.8801463
1083,1600682351.8902411
1084,1600682351.9035401
1085,1600682351.910876
1086,1600682351.9214725
1087,1600682351.9318454
1088,1600682351.9426765
1089,1600682351.9520664
1090,1600682351.9621074
1091,1600682351.972537
1092,1600682351.985771
1093,1600682351.995894
1094,1600682352.013519
1095,1600682352.017224
1096,1600682352.027535
1097,1600682352.0376627
1098,1600682352.0481112
1099,1600682352.0582116
1100,1600682352.068561
1101,1600682352.0796986
1102,1600682352.0888958
1103,1600682352.09906
1104,1600682352.11535
1105,1600682352.121702
1106,1600682352.1321433
1107,1600682352.1502419
1108,1600682352.1526933
1109,1600682352.1630113
1110,1600682352.1731992
1111,1600682352.1845765
1112,1600682352.1932902
1113,1600682352.203719
1114,1600682352.2189314
1115,1600682352.2249775
1116,1600682352.2346072
1117,1600682352.2446935
1118,1600682352.2547545
1119,1600682352.2651262
1120,1600682352.2752984
1121,1600682352.2857945
1122,1600682352.295348
1123,1600682352.3054433
1124,1600682352.3184438
1125,1600682352.3265698
1126,1600682352.33675
1127,1600682352.356807
1128,1600682352.3569272
1129,1600682352.3667
1130,1600682352.3770223
1131,1600682352.38762
1132,1600682352.397921
1133,1600682352.4081347
1134,1600682352.4217715
1135,1600682352.4284608
1136,1600682352.43903
1137,1600682352.4491658
1138,1600682352.4592867
1139,1600682352.4693787
1140,1600682352.4794376
1141,1600682352.4911003
1142,1600682352.4994264
1143,1600682352.5094783
1144,1600682352.524252
1145,1600682352.529681
1146,1600682352.539531
1147,1600682352.5497057
1148,1600682352.561581
1149,1600682352.5722077
1150,1600682352.582407
1151,1600682352.593996
1152,1600682352.6041722
1153,1600682352.6142695
1154,1600682352.6287317
1155,1600682352.6351254
1156,1600682352.644894
1157,1600682352.6634471
1158,1600682352.6672692
1159,1600682352.6774616
1160,1600682352.6877303
1161,1600682352.7024248
1162,1600682352.7087376
1163,1600682352.7179406
1164,1600682352.7313683
1165,1600682352.7380447
1166,1600682352.7481084
1167,1600682352.7668123
1168,1600682352.7680638
1169,1600682352.7783031
1170,1600682352.7884774
1171,1600682352.7995443
1172,1600682352.8092296
1173,1600682352.8193202
1174,1600682352.8317454
1175,1600682352.8396337
1176,1600682352.849958
1177,1600682352.867441
1178,1600682352.8705544
1179,1600682352.8812854
1180,1600682352.8916268
1181,1600682352.9032297
1182,1600682352.913518
1183,1600682352.9239142
1184,1600682352.940188
1185,1600682352.9442987
1186,1600682352.9543235
1187,1600682352.972124
1188,1600682352.9745045
1189,1600682352.9845634
1190,1600682352.994636
1191,1600682353.0047088
1192,1600682353.0148325
1193,1600682353.0249522
1194,1600682353.0401552
1195,1600682353.0454416
1196,1600682353.0553956
1197,1600682353.0654376
1198,1600682353.0755231
1199,1600682353.0855458
1200,1600682353.0958915
1201,1600682353.107098
1202,1600682353.1158864
1203,1600682353.1264613
1204,1600682353.141699
1205,1600682353.1471877
1206,1600682353.1575892
1207,1600682353.1771526
1208,1600682353.1799254
1209,1600682353.1911464
1210,1600682353.2022164
1211,1600682353.2131982
1212,1600682353.4144354
1213,1600682353.4146938
1214,1600682353.4148579
1215,1600682353.4150379
1216,1600682353.4152133
1217,1600682353.4153824
1218,1600682353.4154549
1219,1600682353.4155052
1220,1600682353.4155548
1221,1600682353.4156036
1222,1600682353.420142
1223,1600682353.4280093
1224,1600682353.4381826
1225,1600682353.4530644
1226,1600682353.458729
1227,1600682353.4688265
1228,1600682353.4843743
1229,1600682353.488804
1230,1600682353.4989078
1231,1600682353.5091286
1232,1600682353.5204282
1233,1600682353.529098
1234,1600682353.5393236
1235,1600682353.5539231
1236,1600682353.55989
1237,1600682353.5692387
1238,1600682353.5797186
1239,1600682353.5900774
1240,1600682353.6003067
1241,1600682353.6102934
1242,1600682353.6208777
1243,1600682353.6307218
1244,1600682353.6406646
1245,1600682353.6551497
1246,1600682353.6614375
1247,1600682353.6716697
1248,1600682353.687664
1249,1600682353.691913
1250,1600682353.7020917
1251,1600682353.7125025
1252,1600682353.724067
1253,1600682353.7345057
1254,1600682353.7448604
1255,1600682353.7582982
1256,1600682353.7655046
1257,1600682353.7757287
1258,1600682353.7909787
1259,1600682353.7967095
1260,1600682353.807005
1261,1600682353.817258
1262,1600682353.8276846
1263,1600682353.837927
1264,1600682353.849609
1265,1600682353.8642027
1266,1600682353.871773
1267,1600682353.8822196
1268,1600682353.901076
1269,1600682353.910991
1270,1600682353.9212203
1271,1600682353.9314225
1272,1600682353.9439352
1273,1600682353.9531536
1274,1600682353.9680734
