,Stamps
216,1600682347.7514098
217,1600682347.7822225
218,1600682347.8205714
219,1600682347.8562737
220,1600682347.8837204
221,1600682347.9184036
222,1600682347.9675457
223,1600682347.9975886
224,1600682348.2139797
225,1600682348.2142825
226,1600682348.2145596
227,1600682348.2147925
228,1600682348.2150187
229,1600682348.2152119
230,1600682348.2311673
231,1600682348.2640207
232,1600682348.2971466
233,1600682348.334363
234,1600682348.365015
235,1600682348.399017
236,1600682348.4435914
237,1600682348.4787421
238,1600682348.505832
239,1600682348.540065
240,1600682348.5737877
241,1600682348.6082442
242,1600682348.643718
243,1600682348.6862965
244,1600682348.713818
245,1600682348.738757
246,1600682348.776318
247,1600682348.8115892
248,1600682348.8473613
249,1600682348.8810837
250,1600682348.915812
251,1600682348.941923
252,1600682348.9899125
253,1600682349.0180738
254,1600682349.042875
255,1600682349.0804281
256,1600682349.1154737
257,1600682349.1586947
258,1600682349.1808348
259,1600682349.2208796
260,1600682349.2635596
261,1600682349.2875528
262,1600682349.319352
263,1600682349.3532019
264,1600682349.3952127
265,1600682349.4234507
266,1600682349.4654856
267,1600682349.4984233
268,1600682349.5283942
269,1600682349.5528886
270,1600682349.5899894
271,1600682349.6219573
272,1600682349.6629214
273,1600682349.695779
274,1600682349.72345
275,1600682349.765919
276,1600682349.8026915
277,1600682349.8317971
278,1600682349.8665526
279,1600682349.9029362
280,1600682349.927159
281,1600682349.9669473
282,1600682350.0142307
283,1600682350.0369575
284,1600682350.08088
285,1600682350.107603
286,1600682350.14142
287,1600682350.19471
288,1600682350.2221599
289,1600682350.258385
290,1600682350.2842786
291,1600682350.3265111
292,1600682350.3603144
293,1600682350.3906717
294,1600682350.428406
295,1600682350.4635189
296,1600682350.4988048
297,1600682350.5385005
298,1600682350.5614493
299,1600682350.797536
300,1600682350.7977946
301,1600682350.7979505
302,1600682350.798093
303,1600682350.7982616
304,1600682350.7984025
305,1600682350.8059752
306,1600682350.8652463
307,1600682350.8767688
308,1600682350.9134197
309,1600682350.9479003
310,1600682350.9939227
311,1600682351.0177577
312,1600682351.0538135
313,1600682351.0855894
314,1600682351.1145766
315,1600682351.1486688
316,1600682351.1819036
317,1600682351.2197375
318,1600682351.2511714
319,1600682351.2813706
320,1600682351.342843
321,1600682351.3581402
322,1600682351.39471
323,1600682351.4217534
324,1600682351.453078
325,1600682351.5028033
326,1600682351.5275629
327,1600682351.5627103
328,1600682351.5984383
329,1600682351.6299047
330,1600682351.6692667
331,1600682351.7022927
332,1600682351.735335
333,1600682351.7691631
334,1600682351.803958
335,1600682351.8389063
336,1600682351.8815358
337,1600682351.910725
338,1600682351.9389088
339,1600682351.980137
340,1600682352.0133822
341,1600682352.058393
342,1600682352.0826933
343,1600682352.1249824
344,1600682352.155464
345,1600682352.1860032
346,1600682352.2274206
347,1600682352.2528214
348,1600682352.2961867
349,1600682352.3258362
350,1600682352.3626647
351,1600682352.3983538
352,1600682352.4282756
353,1600682352.4718502
354,1600682352.499735
355,1600682352.5359254
356,1600682352.5640142
357,1600682352.600989
358,1600682352.6346679
359,1600682352.6691692
360,1600682352.7045817
361,1600682352.7505338
362,1600682352.7886167
363,1600682352.828919
364,1600682352.8451166
365,1600682352.871847
366,1600682352.912795
367,1600682352.950094
368,1600682352.982084
369,1600682353.0144308
370,1600682353.04381
371,1600682353.0836627
372,1600682353.116265
373,1600682353.166565
374,1600682353.1907303
375,1600682353.4143896
376,1600682353.4146492
377,1600682353.4148142
378,1600682353.4149945
379,1600682353.4151707
380,1600682353.415337
381,1600682353.429983
382,1600682353.457765
383,1600682353.5045817
384,1600682353.535171
385,1600682353.55998
386,1600682353.5952928
387,1600682353.6263232
388,1600682353.6586876
389,1600682353.6994503
390,1600682353.7263787
391,1600682353.7653816
392,1600682353.8030524
393,1600682353.832783
394,1600682353.8720434
395,1600682353.9102235
396,1600682353.9478595
397,1600682353.9835281
398,1600682354.0300205
399,1600682354.0676832
400,1600682354.1210146
401,1600682354.1555102
402,1600682354.1992633
403,1600682354.2318938
404,1600682354.264852
405,1600682354.2976496
406,1600682354.3303802
407,1600682354.370636
408,1600682354.4006636
409,1600682354.4444814
410,1600682354.4720926
411,1600682354.5197997
412,1600682354.5532618
413,1600682354.5893977
414,1600682354.6285894
415,1600682354.6625528
416,1600682354.713926
417,1600682354.756226
418,1600682354.7861505
419,1600682354.8133092
420,1600682354.8527336
421,1600682354.879223
422,1600682354.9264207
423,1600682354.9651034
424,1600682355.0070872
425,1600682355.036687
426,1600682355.0802698
427,1600682355.120879
428,1600682355.1619165
429,1600682355.1944962
430,1600682355.2485023
431,1600682355.2828526
432,1600682355.3289244
433,1600682355.3589041
434,1600682355.4110868
435,1600682355.455257
436,1600682355.4910026
437,1600682355.5246668
438,1600682355.5655963
439,1600682355.5933256
440,1600682355.6437838
441,1600682355.678925
442,1600682355.7077665
443,1600682355.7603633
444,1600682355.7900968
445,1600682355.8209636
446,1600682355.8482895
447,1600682355.8874476
448,1600682355.932512
449,1600682355.9713168
450,1600682356.0195825
451,1600682356.214659
452,1600682356.2148695
453,1600682356.2150414
454,1600682356.2152882
455,1600682356.218186
456,1600682356.2526379
457,1600682356.2859254
458,1600682356.3344421
459,1600682356.3621914
460,1600682356.3941727
461,1600682356.441505
462,1600682356.4791892
463,1600682356.5098257
464,1600682356.5526888
465,1600682356.589653
466,1600682356.614834
467,1600682356.680319
468,1600682356.7046905
469,1600682356.7403123
470,1600682356.787074
471,1600682356.823223
472,1600682356.8812637
473,1600682356.9382226
474,1600682356.9772909
475,1600682357.0204089
476,1600682357.0738783
477,1600682357.1188688
478,1600682357.1633627
479,1600682357.2128124
480,1600682357.2564483
481,1600682357.300463
482,1600682357.3381045
483,1600682357.3764548
484,1600682357.4147031
485,1600682357.4479086
486,1600682357.481232
487,1600682357.5311346
488,1600682357.5749016
489,1600682357.6067488
490,1600682357.6496398
491,1600682357.6781988
492,1600682357.713919
493,1600682357.7479784
494,1600682357.793834
495,1600682357.8179622
496,1600682357.8648016
497,1600682357.8994129
498,1600682357.9469128
499,1600682357.9752455
500,1600682358.0227208
501,1600682358.0698488
502,1600682358.0964966
503,1600682358.1299965
504,1600682358.1804264
505,1600682358.2276537
506,1600682358.2606022
507,1600682358.3108006
508,1600682358.3387647
509,1600682358.3832564
510,1600682358.4040077
511,1600682358.4494693
512,1600682358.477124
513,1600682358.5194104
514,1600682358.5464394
515,1600682358.5849469
516,1600682358.6461055
517,1600682358.6582222
518,1600682358.6956403
519,1600682358.7292292
520,1600682358.765736
521,1600682358.800364
522,1600682358.83611
523,1600682358.871202
524,1600682358.9042768
525,1600682359.1231072
526,1600682359.1232266
527,1600682359.1233273
528,1600682359.1233993
529,1600682359.1234698
530,1600682359.1235569
531,1600682359.1358144
532,1600682359.164746
533,1600682359.2088914
534,1600682359.229321
535,1600682359.2675037
536,1600682359.3030684
537,1600682359.3365157
538,1600682359.3757708
539,1600682359.4112768
540,1600682359.4572494
541,1600682359.481139
542,1600682359.51358
543,1600682359.5516834
544,1600682359.5811174
545,1600682359.6199937
546,1600682359.6590304
547,1600682359.687994
548,1600682359.7231488
549,1600682359.7540479
550,1600682359.785334
551,1600682359.8250039
552,1600682359.857783
553,1600682359.8967323
554,1600682359.9317653
555,1600682359.9675348
556,1600682359.998029
557,1600682360.0309803
558,1600682360.06214
559,1600682360.109508
560,1600682360.1357408
561,1600682360.164252
562,1600682360.1977394
563,1600682360.2422478
564,1600682360.2685444
565,1600682360.3074882
566,1600682360.3386366
567,1600682360.3865864
568,1600682360.4217079
569,1600682360.451215
570,1600682360.4922884
571,1600682360.5203912
572,1600682360.5539455
573,1600682360.585536
574,1600682360.617901
575,1600682360.6585722
576,1600682360.689256
577,1600682360.7212977
578,1600682360.763873
579,1600682360.793728
580,1600682360.8279648
581,1600682360.8571255
582,1600682360.9058695
583,1600682360.9237008
584,1600682360.9591386
585,1600682360.995903
586,1600682361.027548
587,1600682361.069798
588,1600682361.101972
589,1600682361.134224
590,1600682361.160542
591,1600682361.1952813
592,1600682361.228206
593,1600682361.2661915
594,1600682361.2944078
595,1600682361.3287623
596,1600682361.3640869
597,1600682361.395994
598,1600682361.4382417
599,1600682361.4662817
600,1600682361.5009494
601,1600682361.698365
602,1600682361.6985738
603,1600682361.698695
604,1600682361.698813
605,1600682361.69898
606,1600682361.699122
607,1600682361.7300599
608,1600682361.774593
609,1600682361.799195
610,1600682361.8413525
611,1600682361.8705156
612,1600682361.9035892
613,1600682361.9313893
614,1600682361.971123
615,1600682362.0006707
616,1600682362.0350313
617,1600682362.0838385
618,1600682362.1110704
619,1600682362.1449606
620,1600682362.184844
621,1600682362.2165253
622,1600682362.2510536
623,1600682362.2749715
624,1600682362.3115335
625,1600682362.3519297
626,1600682362.3886921
627,1600682362.4178324
628,1600682362.453195
629,1600682362.4908192
630,1600682362.5201137
631,1600682362.57417
632,1600682362.6042316
633,1600682362.6376681
634,1600682362.6680155
635,1600682362.6964781
636,1600682362.7361145
637,1600682362.7615001
638,1600682362.802069
639,1600682362.83639
640,1600682362.8730507
641,1600682362.9105222
642,1600682362.9425635
643,1600682362.9705203
644,1600682363.0187964
645,1600682363.0576565
646,1600682363.092491
647,1600682363.1201503
648,1600682363.1441848
649,1600682363.1805496
650,1600682363.2131326
651,1600682363.239476
652,1600682363.2818623
653,1600682363.3210082
654,1600682363.3549376
655,1600682363.3863506
656,1600682363.4176927
657,1600682363.4503527
658,1600682363.4805894
659,1600682363.513283
660,1600682363.553015
661,1600682363.580972
662,1600682363.6197283
663,1600682363.6458948
664,1600682363.6897194
665,1600682363.7215192
666,1600682363.748144
667,1600682363.7849247
668,1600682363.8278368
669,1600682363.8532531
670,1600682363.8879418
671,1600682363.9327905
672,1600682363.9768429
673,1600682364.004308
674,1600682364.043253
675,1600682364.0804448
676,1600682364.2652605
677,1600682364.2653766
678,1600682364.265474
679,1600682364.265582
680,1600682364.2667024
681,1600682364.2990007
682,1600682364.335349
683,1600682364.3711536
684,1600682364.403327
685,1600682364.4363017
686,1600682364.491645
687,1600682364.5222728
688,1600682364.5599234
689,1600682364.599832
690,1600682364.6415732
691,1600682364.6704593
692,1600682364.708915
693,1600682364.740083
694,1600682364.7798827
695,1600682364.8215194
696,1600682364.8446305
697,1600682364.8843977
698,1600682364.9360352
699,1600682364.9628894
700,1600682365.0122294
701,1600682365.054292
702,1600682365.0991814
703,1600682365.1334982
704,1600682365.1810887
705,1600682365.2211757
706,1600682365.2617567
707,1600682365.300374
708,1600682365.3337708
709,1600682365.3654144
710,1600682365.4107838
711,1600682365.4525652
712,1600682365.4855757
713,1600682365.5174665
714,1600682365.5509584
715,1600682365.5873268
716,1600682365.6188614
717,1600682365.651273
718,1600682365.6908877
719,1600682365.7259848
720,1600682365.7598352
721,1600682365.7937088
722,1600682365.8315642
723,1600682365.8584497
724,1600682365.9047053
725,1600682365.9302692
726,1600682365.9604511
727,1600682365.9949718
728,1600682366.030842
729,1600682366.0654297
730,1600682366.097762
731,1600682366.1392808
732,1600682366.166647
733,1600682366.2078936
734,1600682366.2380643
735,1600682366.272067
736,1600682366.3015294
737,1600682366.338499
738,1600682366.3718703
739,1600682366.408358
740,1600682366.43995
741,1600682366.469825
742,1600682366.5041459
743,1600682366.5444722
744,1600682366.57224
745,1600682366.6043668
746,1600682366.6399953
747,1600682366.673647
748,1600682366.7015698
749,1600682366.743317
750,1600682366.9488783
751,1600682366.9491436
752,1600682366.949324
753,1600682366.9494803
754,1600682366.9496455
755,1600682366.9497828
756,1600682366.9777358
757,1600682367.0092022
758,1600682367.040018
759,1600682367.0793169
760,1600682367.1123698
761,1600682367.1528006
762,1600682367.1838634
763,1600682367.2128937
764,1600682367.2530124
765,1600682367.282155
766,1600682367.313711
767,1600682367.3507953
768,1600682367.3825665
769,1600682367.4253328
770,1600682367.4628396
771,1600682367.4986358
772,1600682367.5360851
773,1600682367.5643058
774,1600682367.593197
775,1600682367.6289725
776,1600682367.6588337
777,1600682367.7012928
778,1600682367.7449293
779,1600682367.7737322
780,1600682367.8104982
781,1600682367.8394423
782,1600682367.8718083
783,1600682367.9064438
784,1600682367.9441416
785,1600682367.977458
786,1600682368.0135844
787,1600682368.0474315
788,1600682368.0774624
789,1600682368.1135914
790,1600682368.1412568
791,1600682368.1827269
792,1600682368.2122898
793,1600682368.2444425
794,1600682368.2812686
795,1600682368.3091218
796,1600682368.3508704
797,1600682368.3877423
798,1600682368.4212182
799,1600682368.4479728
800,1600682368.4896767
801,1600682368.516881
802,1600682368.5521474
803,1600682368.5792081
804,1600682368.6292305
805,1600682368.6587775
806,1600682368.6889153
807,1600682368.7285075
808,1600682368.754979
809,1600682368.7888415
810,1600682368.8331559
811,1600682368.873099
812,1600682368.8996093
813,1600682368.9369574
814,1600682368.9632738
815,1600682369.0082347
816,1600682369.0395927
817,1600682369.0710437
818,1600682369.101543
819,1600682369.1311567
820,1600682369.1608684
821,1600682369.1975927
822,1600682369.2358978
823,1600682369.2668834
824,1600682369.2965195
825,1600682369.499029
826,1600682369.499153
827,1600682369.4992394
828,1600682369.499324
829,1600682369.4994226
830,1600682369.499512
831,1600682369.535929
832,1600682369.5686429
833,1600682369.6062515
834,1600682369.6382062
835,1600682369.6778355
836,1600682369.7052538
837,1600682369.7470489
838,1600682369.771157
839,1600682369.8098567
840,1600682369.8443027
841,1600682369.8802853
842,1600682369.9065397
843,1600682369.9534974
844,1600682369.9872913
845,1600682370.017796
846,1600682370.054958
847,1600682370.0907133
848,1600682370.1254573
849,1600682370.1598759
850,1600682370.192567
851,1600682370.2237942
852,1600682370.2632096
853,1600682370.2998142
854,1600682370.3274846
855,1600682370.3577824
856,1600682370.3974376
857,1600682370.4262679
858,1600682370.4637337
859,1600682370.4950342
860,1600682370.5343754
861,1600682370.5693483
862,1600682370.5935318
863,1600682370.6354802
864,1600682370.6668046
865,1600682370.6911683
866,1600682370.7271943
867,1600682370.76647
868,1600682370.7992833
869,1600682370.8306887
870,1600682370.8610892
871,1600682370.9052417
872,1600682370.9323914
873,1600682370.9691858
874,1600682371.00025
875,1600682371.0374687
876,1600682371.0741258
877,1600682371.1151345
878,1600682371.1610422
879,1600682371.1963205
880,1600682371.2302656
881,1600682371.2684557
882,1600682371.307353
883,1600682371.3374057
884,1600682371.3760092
885,1600682371.4156754
886,1600682371.4567642
887,1600682371.4789548
888,1600682371.5258405
889,1600682371.5597477
890,1600682371.6090674
891,1600682371.649645
892,1600682371.6833818
893,1600682371.727144
894,1600682371.7580373
895,1600682371.7958655
896,1600682371.8451533
897,1600682371.8779495
898,1600682371.9360087
899,1600682371.972743
900,1600682371.9975436
901,1600682372.038121
902,1600682372.1828473
903,1600682372.1832523
904,1600682372.1836114
905,1600682372.1906807
906,1600682372.2327151
907,1600682372.2862475
908,1600682372.3429585
909,1600682372.3780606
910,1600682372.4153397
911,1600682372.448418
912,1600682372.4876614
913,1600682372.5248322
914,1600682372.5674214
915,1600682372.6101034
916,1600682372.6467383
917,1600682372.684091
918,1600682372.7202013
919,1600682372.7638924
920,1600682372.8144155
921,1600682372.842692
922,1600682372.8838615
923,1600682372.9185321
924,1600682372.9434402
925,1600682372.9850073
926,1600682373.0390294
927,1600682373.0601633
928,1600682373.1057045
929,1600682373.1376605
930,1600682373.1771774
931,1600682373.2140293
932,1600682373.2481775
933,1600682373.2897973
934,1600682373.3165848
935,1600682373.3539302
936,1600682373.3880644
937,1600682373.439561
938,1600682373.4735198
939,1600682373.5173607
940,1600682373.556892
941,1600682373.585177
942,1600682373.623679
943,1600682373.6734865
944,1600682373.7012258
945,1600682373.725417
946,1600682373.7570827
947,1600682373.7965565
948,1600682373.8185027
949,1600682373.8600602
950,1600682373.8920867
951,1600682373.9342437
952,1600682373.9555135
953,1600682374.00494
954,1600682374.0306191
955,1600682374.0827034
956,1600682374.102835
957,1600682374.1388288
958,1600682374.1649358
959,1600682374.2101421
960,1600682374.238097
961,1600682374.2668898
962,1600682374.3123019
963,1600682374.3344622
964,1600682374.37596
965,1600682374.4073186
966,1600682374.4417465
967,1600682374.4830782
968,1600682374.5258963
969,1600682374.547358
970,1600682374.5749013
971,1600682374.6228557
972,1600682374.6543746
973,1600682374.680414
974,1600682374.719292
975,1600682374.750765
976,1600682374.9328363
977,1600682374.9329455
978,1600682374.9330232
979,1600682374.9330966
980,1600682374.9331696
981,1600682374.9621127
982,1600682374.9950688
983,1600682375.0292614
984,1600682375.063797
985,1600682375.0981917
986,1600682375.1346061
987,1600682375.163426
988,1600682375.1909235
989,1600682375.230498
990,1600682375.258137
991,1600682375.2978833
992,1600682375.3286805
993,1600682375.3689091
994,1600682375.3976974
995,1600682375.4300435
996,1600682375.4639344
997,1600682375.498767
998,1600682375.5418558
999,1600682375.5743384
1000,1600682375.6061707
1001,1600682375.6509814
1002,1600682375.6797462
1003,1600682375.7041764
1004,1600682375.7362404
1005,1600682375.7847302
1006,1600682375.8085465
1007,1600682375.843263
1008,1600682375.8752549
1009,1600682375.915276
1010,1600682375.9465122
1011,1600682375.990279
1012,1600682376.0182464
1013,1600682376.0588357
1014,1600682376.0932994
1015,1600682376.1181493
1016,1600682376.1516738
1017,1600682376.1860147
1018,1600682376.2238207
1019,1600682376.252391
1020,1600682376.2924278
1021,1600682376.3273103
1022,1600682376.3668804
1023,1600682376.39421
1024,1600682376.43577
1025,1600682376.463515
1026,1600682376.4911902
1027,1600682376.5355532
1028,1600682376.5735588
1029,1600682376.5987895
1030,1600682376.6439867
1031,1600682376.6881528
1032,1600682376.7167656
1033,1600682376.7506392
1034,1600682376.7913356
1035,1600682376.81872
1036,1600682376.85468
1037,1600682376.886957
1038,1600682376.9179647
1039,1600682376.9607112
1040,1600682376.9904761
1041,1600682377.0256717
1042,1600682377.05133
1043,1600682377.0962884
1044,1600682377.1313796
1045,1600682377.162734
1046,1600682377.192233
1047,1600682377.226932
1048,1600682377.2613494
1049,1600682377.3091314
1050,1600682377.3382258
1051,1600682377.5248442
1052,1600682377.5250607
1053,1600682377.5252867
1054,1600682377.5254428
1055,1600682377.5256093
1056,1600682377.5305598
1057,1600682377.5651836
1058,1600682377.6018553
1059,1600682377.633999
1060,1600682377.6714973
1061,1600682377.7007873
1062,1600682377.7360177
1063,1600682377.7751312
1064,1600682377.809867
1065,1600682377.8420212
1066,1600682377.8819482
1067,1600682377.904829
1068,1600682377.9492974
1069,1600682377.9823592
1070,1600682378.0111413
1071,1600682378.0450132
1072,1600682378.0726733
1073,1600682378.115915
1074,1600682378.1488454
1075,1600682378.2035463
1076,1600682378.2304227
1077,1600682378.2535057
1078,1600682378.2915225
1079,1600682378.3204992
1080,1600682378.3622956
1081,1600682378.3927305
1082,1600682378.422195
1083,1600682378.454622
1084,1600682378.4876916
1085,1600682378.5209377
1086,1600682378.560292
1087,1600682378.5878222
1088,1600682378.6210024
1089,1600682378.6732938
1090,1600682378.6846647
1091,1600682378.7191627
1092,1600682378.7617476
1093,1600682378.789864
1094,1600682378.8248396
1095,1600682378.860494
1096,1600682378.8949754
1097,1600682378.9269001
1098,1600682378.956752
1099,1600682378.9985914
1100,1600682379.0276563
1101,1600682379.059297
1102,1600682379.0910647
1103,1600682379.1296856
1104,1600682379.160544
1105,1600682379.2130494
1106,1600682379.2382827
1107,1600682379.273053
1108,1600682379.3034205
1109,1600682379.3343866
1110,1600682379.3657007
1111,1600682379.403243
1112,1600682379.4406009
1113,1600682379.4766772
1114,1600682379.5086772
1115,1600682379.5482259
1116,1600682379.575821
1117,1600682379.6149888
1118,1600682379.6455557
1119,1600682379.6777618
1120,1600682379.7175367
1121,1600682379.7528448
1122,1600682379.7810323
1123,1600682379.8161712
1124,1600682379.8500352
1125,1600682379.8750796
1126,1600682380.075048
1127,1600682380.0753884
1128,1600682380.0756984
1129,1600682380.0759728
1130,1600682380.0762224
1131,1600682380.0817833
1132,1600682380.1172016
1133,1600682380.1528518
1134,1600682380.189455
1135,1600682380.226086
1136,1600682380.2565923
1137,1600682380.2919536
1138,1600682380.324419
1139,1600682380.3541873
1140,1600682380.3915472
1141,1600682380.4218462
1142,1600682380.456431
1143,1600682380.4893644
1144,1600682380.5151427
1145,1600682380.5541494
1146,1600682380.5930412
1147,1600682380.6227825
1148,1600682380.6552806
1149,1600682380.6871521
1150,1600682380.7277615
1151,1600682380.764899
1152,1600682380.7999532
1153,1600682380.8264437
1154,1600682380.86404
1155,1600682380.90373
1156,1600682380.9285722
1157,1600682380.9687796
1158,1600682380.9997735
1159,1600682381.0359733
1160,1600682381.0753148
1161,1600682381.1015491
1162,1600682381.1361058
1163,1600682381.1743374
1164,1600682381.210438
1165,1600682381.2387395
1166,1600682381.2771275
1167,1600682381.3093424
1168,1600682381.3480787
1169,1600682381.3800685
1170,1600682381.4142337
1171,1600682381.4482007
1172,1600682381.4805758
1173,1600682381.5243614
1174,1600682381.5512314
1175,1600682381.5848968
1176,1600682381.6287808
1177,1600682381.6605206
1178,1600682381.6987007
1179,1600682381.725928
1180,1600682381.7642243
1181,1600682381.7921386
1182,1600682381.828426
1183,1600682381.863581
1184,1600682381.900247
1185,1600682381.9343035
1186,1600682381.9664981
1187,1600682382.002557
1188,1600682382.038545
1189,1600682382.0782268
1190,1600682382.1048417
1191,1600682382.1556141
1192,1600682382.180215
1193,1600682382.2194502
1194,1600682382.2488723
1195,1600682382.2821047
1196,1600682382.3193095
1197,1600682382.3533063
1198,1600682382.3918135
1199,1600682382.4246247
1200,1600682382.474029
1201,1600682382.5014188
1202,1600682382.6835747
1203,1600682382.6837118
1204,1600682382.683825
1205,1600682382.6839583
1206,1600682382.6840796
1207,1600682382.7015924
1208,1600682382.7373886
1209,1600682382.7794144
1210,1600682382.805454
1211,1600682382.8427238
1212,1600682382.8797996
1213,1600682382.9170592
1214,1600682382.9487185
1215,1600682382.9820185
1216,1600682383.020625
1217,1600682383.0499115
1218,1600682383.0914054
1219,1600682383.1265886
1220,1600682383.1528153
1221,1600682383.18247
1222,1600682383.220703
1223,1600682383.24808
1224,1600682383.2851872
1225,1600682383.3224413
1226,1600682383.3475473
1227,1600682383.3825269
1228,1600682383.4209683
1229,1600682383.4555485
1230,1600682383.4959128
1231,1600682383.530105
1232,1600682383.562327
1233,1600682383.599049
1234,1600682383.6274881
1235,1600682383.6726053
1236,1600682383.7002416
1237,1600682383.7267036
1238,1600682383.7872992
1239,1600682383.8008163
1240,1600682383.8316786
1241,1600682383.8695428
1242,1600682383.900266
1243,1600682383.9285183
1244,1600682383.971388
1245,1600682384.005961
1246,1600682384.031531
1247,1600682384.0821831
1248,1600682384.1077065
1249,1600682384.1486428
1250,1600682384.1874874
1251,1600682384.2145772
1252,1600682384.2494733
1253,1600682384.2917104
1254,1600682384.316739
1255,1600682384.3447366
1256,1600682384.3834465
1257,1600682384.4158711
1258,1600682384.4519994
1259,1600682384.4815361
1260,1600682384.5166075
1261,1600682384.5586216
1262,1600682384.5916505
1263,1600682384.6228225
1264,1600682384.653041
1265,1600682384.690456
1266,1600682384.7219222
1267,1600682384.7607162
1268,1600682384.789471
1269,1600682384.832607
1270,1600682384.8581462
1271,1600682384.8839638
1272,1600682384.9186525
1273,1600682384.9559908
