,Stamps
120,1597400478.7389934
121,1597400478.7771006
122,1597400478.807874
123,1597400478.8470232
124,1597400478.886264
125,1597400478.9099493
126,1597400478.9520354
127,1597400478.970481
128,1597400479.015597
129,1597400479.0449767
130,1597400479.0774703
131,1597400479.1142354
132,1597400479.1598296
133,1597400479.1767027
134,1597400479.217195
135,1597400479.2479813
136,1597400479.2828176
137,1597400479.3144598
138,1597400479.3415973
139,1597400479.3855052
140,1597400479.4067087
141,1597400479.4465985
142,1597400479.485336
143,1597400479.515329
144,1597400479.5492256
145,1597400479.5804977
146,1597400479.6149137
147,1597400479.6608584
148,1597400479.6861086
149,1597400479.7242901
150,1597400479.7494924
151,1597400479.7847571
152,1597400479.8242064
153,1597400479.8603466
154,1597400480.0554085
155,1597400480.055638
156,1597400480.0557811
157,1597400480.0559216
158,1597400480.056062
159,1597400480.0562937
160,1597400480.0883868
161,1597400480.137596
162,1597400480.1608682
163,1597400480.18371
164,1597400480.2245667
165,1597400480.2592313
166,1597400480.28404
167,1597400480.3254623
168,1597400480.357885
169,1597400480.3872898
170,1597400480.4278135
171,1597400480.4556231
172,1597400480.4950528
173,1597400480.5249088
174,1597400480.5530822
175,1597400480.58918
176,1597400480.6311731
177,1597400480.6521654
178,1597400480.699583
179,1597400480.7270103
180,1597400480.7525494
181,1597400480.7962825
182,1597400480.8262253
183,1597400480.8649342
184,1597400480.8832567
185,1597400480.926192
186,1597400480.958171
187,1597400480.9887002
188,1597400481.0237887
189,1597400481.0676262
190,1597400481.0919886
191,1597400481.1218812
192,1597400481.1623435
193,1597400481.1860347
194,1597400481.226443
195,1597400481.2642453
196,1597400481.2891212
197,1597400481.3294067
198,1597400481.3652232
199,1597400481.3913014
200,1597400481.4315982
201,1597400481.4634511
202,1597400481.496719
203,1597400481.5325816
204,1597400481.5619988
205,1597400481.7806242
206,1597400481.7809665
207,1597400481.7811897
208,1597400481.7814126
209,1597400481.7815926
210,1597400481.7817295
211,1597400481.795398
212,1597400481.8327165
213,1597400481.868862
214,1597400481.8887494
215,1597400481.935783
216,1597400481.9619393
217,1597400481.9986527
218,1597400482.0320623
219,1597400482.062911
220,1597400482.099695
221,1597400482.129485
222,1597400482.1618407
223,1597400482.1934028
224,1597400482.2306213
225,1597400482.272988
226,1597400482.304392
227,1597400482.3432896
228,1597400482.3731885
229,1597400482.3965678
230,1597400482.4419346
231,1597400482.4712718
232,1597400482.512692
233,1597400482.5361564
234,1597400482.5740547
235,1597400482.615291
236,1597400482.6490486
237,1597400482.679342
238,1597400482.7163115
239,1597400482.7503412
240,1597400482.78509
241,1597400482.8135762
242,1597400482.8568587
243,1597400482.879309
244,1597400482.9188268
245,1597400482.9512217
246,1597400482.983894
247,1597400483.028813
248,1597400483.051114
249,1597400483.093062
250,1597400483.1185284
251,1597400483.1545835
252,1597400483.1922078
253,1597400483.2185743
254,1597400483.2610376
255,1597400483.2941663
256,1597400483.3238096
257,1597400483.5226457
258,1597400483.5231135
259,1597400483.523413
260,1597400483.5237088
261,1597400483.5240464
262,1597400483.5275953
263,1597400483.5582108
264,1597400483.590665
265,1597400483.6253824
266,1597400483.6658561
267,1597400483.6984682
268,1597400483.733659
269,1597400483.76812
270,1597400483.8036196
271,1597400483.8365896
272,1597400483.8719082
273,1597400483.8989725
274,1597400483.9302988
275,1597400483.9694977
276,1597400484.0067697
277,1597400484.037378
278,1597400484.070331
279,1597400484.0985556
280,1597400484.131519
281,1597400484.1638303
282,1597400484.2019057
283,1597400484.236799
284,1597400484.2702463
285,1597400484.3059497
286,1597400484.336999
287,1597400484.3764036
288,1597400484.4031856
289,1597400484.436469
290,1597400484.4963715
291,1597400484.5030234
292,1597400484.5338874
293,1597400484.5718002
294,1597400484.6045578
295,1597400484.637395
296,1597400484.6726773
297,1597400484.707782
298,1597400484.7377234
299,1597400484.7726781
300,1597400484.8058887
301,1597400484.8503118
302,1597400484.8760805
303,1597400484.9097688
304,1597400484.937354
305,1597400484.9724705
306,1597400485.0086756
307,1597400485.0446398
308,1597400485.2644641
309,1597400485.2647605
310,1597400485.2649815
311,1597400485.2652028
312,1597400485.2654443
313,1597400485.265622
314,1597400485.275389
315,1597400485.3094366
316,1597400485.3497765
317,1597400485.3789995
318,1597400485.4150503
319,1597400485.453469
320,1597400485.482977
321,1597400485.5166132
322,1597400485.545625
323,1597400485.5896573
324,1597400485.6201153
325,1597400485.6524355
326,1597400485.681671
327,1597400485.7165434
328,1597400485.7514803
329,1597400485.7843995
330,1597400485.8196425
331,1597400485.8477933
332,1597400485.8890898
333,1597400485.920939
334,1597400485.9532816
335,1597400485.988814
336,1597400486.022302
337,1597400486.0560956
338,1597400486.0913863
339,1597400486.1212816
340,1597400486.1558547
341,1597400486.1911886
342,1597400486.2292285
343,1597400486.2643774
344,1597400486.3064356
345,1597400486.3286283
346,1597400486.3616009
347,1597400486.392987
348,1597400486.4303396
349,1597400486.4621263
350,1597400486.4930367
351,1597400486.5295022
352,1597400486.5742166
353,1597400486.5963492
354,1597400486.6414871
355,1597400486.6761088
356,1597400486.7070062
357,1597400486.7394946
358,1597400486.7719266
359,1597400486.9899445
360,1597400486.9904494
361,1597400486.9908812
362,1597400486.9912822
363,1597400486.9915752
364,1597400486.9918654
365,1597400487.0192478
366,1597400487.0426466
367,1597400487.078172
368,1597400487.1170928
369,1597400487.1533148
370,1597400487.174354
371,1597400487.2201421
372,1597400487.2482314
373,1597400487.2767048
374,1597400487.314179
375,1597400487.3502955
376,1597400487.3869781
377,1597400487.4152617
378,1597400487.4511697
379,1597400487.4835343
380,1597400487.5274076
381,1597400487.5531268
382,1597400487.5880468
383,1597400487.6189008
384,1597400487.6509542
385,1597400487.6884525
386,1597400487.7228048
387,1597400487.7549524
388,1597400487.784542
389,1597400487.8266346
390,1597400487.8560007
391,1597400487.8849983
392,1597400487.926954
393,1597400487.9508834
394,1597400487.9863737
395,1597400488.0243268
396,1597400488.0583162
397,1597400488.0860643
398,1597400488.121465
399,1597400488.159871
400,1597400488.1896148
401,1597400488.2203705
402,1597400488.259325
403,1597400488.2859597
404,1597400488.328178
405,1597400488.3585055
406,1597400488.3854597
407,1597400488.4291928
408,1597400488.4589176
409,1597400488.4887033
410,1597400488.706932
411,1597400488.707264
412,1597400488.7075214
413,1597400488.7077687
414,1597400488.708015
415,1597400488.7082171
416,1597400488.7293026
417,1597400488.7694814
418,1597400488.7922466
419,1597400488.8268158
420,1597400488.8671854
421,1597400488.8990722
422,1597400488.9344118
423,1597400488.9708498
424,1597400488.995471
425,1597400489.0350485
426,1597400489.074653
427,1597400489.0969071
428,1597400489.1400447
429,1597400489.1668084
430,1597400489.2059398
431,1597400489.241201
432,1597400489.274227
433,1597400489.30137
434,1597400489.3514612
435,1597400489.3675203
436,1597400489.4018326
437,1597400489.4419808
438,1597400489.4689014
439,1597400489.5100276
440,1597400489.5424604
441,1597400489.5745292
442,1597400489.604471
443,1597400489.63918
444,1597400489.6799998
445,1597400489.701667
446,1597400489.7482562
447,1597400489.7762768
448,1597400489.8097553
449,1597400489.8464537
450,1597400489.8737793
451,1597400489.9075673
452,1597400489.9579678
453,1597400489.9730537
454,1597400490.0234525
455,1597400490.0512877
456,1597400490.0710597
457,1597400490.1165397
458,1597400490.1468785
459,1597400490.189239
460,1597400490.2147639
461,1597400490.2481728
462,1597400490.4405224
463,1597400490.4407945
464,1597400490.4410346
465,1597400490.4413292
466,1597400490.4415886
467,1597400490.4554596
468,1597400490.4839575
469,1597400490.5169797
470,1597400490.5545852
471,1597400490.5795407
472,1597400490.619425
473,1597400490.6622787
474,1597400490.6912525
475,1597400490.7131975
476,1597400490.7526872
477,1597400490.7960913
478,1597400490.8229232
479,1597400490.857919
480,1597400490.8878527
481,1597400490.933598
482,1597400490.9549348
483,1597400490.9949038
484,1597400491.0219054
485,1597400491.066409
486,1597400491.0864084
487,1597400491.1236353
488,1597400491.1594722
489,1597400491.206823
490,1597400491.239693
491,1597400491.2594886
492,1597400491.300247
493,1597400491.3350005
494,1597400491.3781297
495,1597400491.3990717
496,1597400491.436676
497,1597400491.4719803
498,1597400491.5045595
499,1597400491.541908
500,1597400491.5775907
501,1597400491.602079
502,1597400491.6403067
503,1597400491.6791322
504,1597400491.7084813
505,1597400491.7454426
506,1597400491.7774174
507,1597400491.8123295
508,1597400491.845295
509,1597400491.8795822
510,1597400491.9064133
511,1597400491.9422135
512,1597400492.1657481
513,1597400492.1660812
514,1597400492.1663287
515,1597400492.1666124
516,1597400492.1668556
517,1597400492.1670797
518,1597400492.2019968
519,1597400492.2135737
520,1597400492.242634
521,1597400492.287473
522,1597400492.32959
523,1597400492.3471208
524,1597400492.386445
525,1597400492.4240963
526,1597400492.4543524
527,1597400492.496122
528,1597400492.5158374
529,1597400492.561615
530,1597400492.5867395
531,1597400492.627008
532,1597400492.6466172
533,1597400492.691537
534,1597400492.7235763
535,1597400492.7496958
536,1597400492.7815979
537,1597400492.8214414
538,1597400492.8502266
539,1597400492.8910196
540,1597400492.9229565
541,1597400492.946956
542,1597400492.994587
543,1597400493.0258076
544,1597400493.0539951
545,1597400493.0882707
546,1597400493.1315858
547,1597400493.1584542
548,1597400493.2000654
549,1597400493.2209077
550,1597400493.2688792
551,1597400493.2965565
552,1597400493.3337317
553,1597400493.358151
554,1597400493.4050775
555,1597400493.4289548
556,1597400493.4702103
557,1597400493.4946916
558,1597400493.5229518
559,1597400493.5663362
560,1597400493.5926168
561,1597400493.6212292
562,1597400493.6626997
563,1597400493.890933
564,1597400493.8911395
565,1597400493.8913069
566,1597400493.8914611
567,1597400493.8916333
568,1597400493.89178
569,1597400493.9003565
570,1597400493.9273589
571,1597400493.96359
572,1597400493.9996321
573,1597400494.035898
574,1597400494.0618515
575,1597400494.0983365
576,1597400494.1410139
577,1597400494.1812427
578,1597400494.2046316
579,1597400494.2341597
580,1597400494.274658
581,1597400494.3027496
582,1597400494.3340735
583,1597400494.3673522
584,1597400494.4012873
585,1597400494.4294384
586,1597400494.461229
587,1597400494.4999626
588,1597400494.538824
589,1597400494.573159
590,1597400494.6032977
591,1597400494.6405807
592,1597400494.6695323
593,1597400494.7008493
594,1597400494.736332
595,1597400494.779688
596,1597400494.8130848
597,1597400494.845934
598,1597400494.871553
599,1597400494.910036
600,1597400494.9420142
601,1597400494.97662
602,1597400495.0118504
603,1597400495.039612
604,1597400495.0771134
605,1597400495.1127303
606,1597400495.140092
607,1597400495.1757152
608,1597400495.2118511
609,1597400495.2477453
610,1597400495.2705083
611,1597400495.3109972
612,1597400495.345576
613,1597400495.3759167
614,1597400495.6078317
615,1597400495.608153
616,1597400495.6084003
617,1597400495.6086464
618,1597400495.6088908
619,1597400495.6091664
620,1597400495.6093311
621,1597400495.641292
622,1597400495.676746
623,1597400495.7145228
624,1597400495.7416067
625,1597400495.7847464
626,1597400495.8174448
627,1597400495.84666
628,1597400495.8793766
629,1597400495.9166682
630,1597400495.9533184
631,1597400495.9855955
632,1597400496.017258
633,1597400496.0468647
634,1597400496.0802586
635,1597400496.1170638
636,1597400496.153158
637,1597400496.1876483
638,1597400496.220281
639,1597400496.2544074
640,1597400496.2912977
641,1597400496.3257
642,1597400496.3546124
643,1597400496.3886964
644,1597400496.4240522
645,1597400496.4550166
646,1597400496.4917502
647,1597400496.5202172
648,1597400496.5559638
649,1597400496.5891693
650,1597400496.6293783
651,1597400496.6613011
652,1597400496.6876876
653,1597400496.7283003
654,1597400496.7607589
655,1597400496.7916322
656,1597400496.8273249
657,1597400496.8618498
658,1597400496.894431
659,1597400496.9356506
660,1597400496.9659197
661,1597400496.9956596
662,1597400497.0285742
663,1597400497.0643234
664,1597400497.1001055
665,1597400497.1293592
666,1597400497.349795
667,1597400497.3501177
668,1597400497.350329
669,1597400497.3505392
670,1597400497.350746
671,1597400497.3509533
672,1597400497.3680956
673,1597400497.3935854
674,1597400497.4301884
675,1597400497.4658873
676,1597400497.5054164
677,1597400497.5400932
678,1597400497.5677347
679,1597400497.6075196
680,1597400497.6357148
681,1597400497.6775186
682,1597400497.7088468
683,1597400497.7411387
684,1597400497.7814715
685,1597400497.8030362
686,1597400497.8476684
687,1597400497.8731656
688,1597400497.9146023
689,1597400497.9438524
690,1597400497.9811592
691,1597400498.0150893
692,1597400498.0550642
693,1597400498.0973072
694,1597400498.1209009
695,1597400498.1594934
696,1597400498.1948261
697,1597400498.221957
698,1597400498.2615895
699,1597400498.2876987
700,1597400498.324089
701,1597400498.3638499
702,1597400498.4009385
703,1597400498.4283473
704,1597400498.4641705
705,1597400498.514961
706,1597400498.5361388
707,1597400498.554326
708,1597400498.6014721
709,1597400498.6305668
710,1597400498.6735897
711,1597400498.6908205
712,1597400498.7364342
713,1597400498.7608163
714,1597400498.8032136
715,1597400498.839435
716,1597400499.058382
717,1597400499.0589552
718,1597400499.0592618
719,1597400499.0596118
720,1597400499.0599282
721,1597400499.0602853
722,1597400499.0702434
723,1597400499.1027067
724,1597400499.1306136
725,1597400499.1790483
726,1597400499.2057207
727,1597400499.2447042
728,1597400499.2674263
729,1597400499.309968
730,1597400499.3412497
731,1597400499.3876855
732,1597400499.4157372
733,1597400499.445588
734,1597400499.4830797
735,1597400499.5055876
736,1597400499.531427
737,1597400499.570382
738,1597400499.6121082
739,1597400499.640987
740,1597400499.6800876
741,1597400499.7115974
742,1597400499.7382777
743,1597400499.773869
744,1597400499.807302
745,1597400499.8410084
746,1597400499.8727944
747,1597400499.916077
748,1597400499.9440603
749,1597400499.9819722
750,1597400500.0138204
751,1597400500.0479362
752,1597400500.0869558
753,1597400500.109483
754,1597400500.1431642
755,1597400500.177222
756,1597400500.2100322
757,1597400500.2404153
758,1597400500.2867286
759,1597400500.3106127
760,1597400500.345804
761,1597400500.3899941
762,1597400500.4075444
763,1597400500.4421484
764,1597400500.482779
765,1597400500.51655
766,1597400500.552498
767,1597400500.7835789
768,1597400500.7838397
769,1597400500.7840133
770,1597400500.7841585
771,1597400500.7843246
772,1597400500.7844946
773,1597400500.784568
774,1597400500.8176012
775,1597400500.8537388
776,1597400500.8902135
777,1597400500.9229746
778,1597400500.9491313
779,1597400500.9888668
780,1597400501.0217748
781,1597400501.0546656
782,1597400501.0891905
783,1597400501.1188147
784,1597400501.158748
785,1597400501.190219
786,1597400501.2251334
787,1597400501.2579145
788,1597400501.294592
789,1597400501.3276875
790,1597400501.3579898
791,1597400501.389079
792,1597400501.4322991
793,1597400501.4595668
794,1597400501.4939303
795,1597400501.5252411
796,1597400501.5556488
797,1597400501.5928159
798,1597400501.624276
799,1597400501.6621747
800,1597400501.6904793
801,1597400501.7240028
802,1597400501.7587457
803,1597400501.792513
804,1597400501.823508
805,1597400501.8596752
806,1597400501.8894653
807,1597400501.9282582
808,1597400501.9642456
809,1597400501.9952667
810,1597400502.026001
811,1597400502.0573072
812,1597400502.0950637
813,1597400502.1226075
814,1597400502.1609805
815,1597400502.192908
816,1597400502.2238536
817,1597400502.2625735
818,1597400502.4755108
819,1597400502.475871
820,1597400502.4761205
821,1597400502.4763672
822,1597400502.4766777
823,1597400502.4769223
824,1597400502.489994
825,1597400502.532956
826,1597400502.5650632
827,1597400502.5965025
828,1597400502.6316664
829,1597400502.6761587
830,1597400502.7033217
831,1597400502.7378466
832,1597400502.769512
833,1597400502.8020718
834,1597400502.859673
835,1597400502.8665838
836,1597400502.904638
837,1597400502.9427128
838,1597400502.9796588
839,1597400503.0119536
840,1597400503.0456882
841,1597400503.085159
842,1597400503.1128964
843,1597400503.151823
844,1597400503.18389
845,1597400503.2106562
846,1597400503.251652
847,1597400503.2764294
848,1597400503.324842
849,1597400503.353144
850,1597400503.382761
851,1597400503.4197414
852,1597400503.447526
853,1597400503.481325
854,1597400503.5162826
855,1597400503.5521297
856,1597400503.5831568
857,1597400503.6209545
858,1597400503.6606028
859,1597400503.6848009
860,1597400503.7199328
861,1597400503.7537136
862,1597400503.7782507
863,1597400503.8271291
864,1597400503.860248
865,1597400503.8871539
866,1597400503.9086473
867,1597400503.9536297
868,1597400503.9827688
869,1597400504.2007778
870,1597400504.2011983
871,1597400504.2015615
872,1597400504.201914
873,1597400504.2022033
874,1597400504.2024562
875,1597400504.21351
876,1597400504.2558453
877,1597400504.2815237
878,1597400504.3186429
879,1597400504.3585877
880,1597400504.3852599
881,1597400504.4265938
882,1597400504.4505103
883,1597400504.490451
884,1597400504.5209596
885,1597400504.5635653
886,1597400504.5885854
887,1597400504.626402
888,1597400504.6586611
889,1597400504.6897306
890,1597400504.7275648
891,1597400504.7592523
892,1597400504.7877731
893,1597400504.8266497
894,1597400504.853872
895,1597400504.8929212
896,1597400504.9302886
897,1597400504.9714177
898,1597400504.9881585
899,1597400505.0283794
900,1597400505.055125
901,1597400505.0894132
902,1597400505.1261027
903,1597400505.1587007
904,1597400505.1934636
905,1597400505.227587
906,1597400505.258646
907,1597400505.3022928
908,1597400505.3248544
909,1597400505.356224
910,1597400505.3995368
911,1597400505.4333744
912,1597400505.460251
913,1597400505.5008874
914,1597400505.5310524
915,1597400505.5727005
916,1597400505.6010516
917,1597400505.6394835
918,1597400505.662893
919,1597400505.7046587
920,1597400505.9010522
921,1597400505.9013157
922,1597400505.9015238
923,1597400505.9017346
924,1597400505.9019363
925,1597400505.9063604
926,1597400505.9449859
927,1597400505.9683704
928,1597400506.0026479
929,1597400506.046172
930,1597400506.0723107
931,1597400506.104389
932,1597400506.1484911
933,1597400506.1699586
934,1597400506.211745
935,1597400506.235509
936,1597400506.267237
937,1597400506.303415
938,1597400506.3377187
939,1597400506.3673148
940,1597400506.4041376
941,1597400506.4359136
942,1597400506.4716291
943,1597400506.5071585
944,1597400506.5359776
945,1597400506.5771685
946,1597400506.6108305
947,1597400506.6447434
948,1597400506.676345
949,1597400506.7050128
950,1597400506.7470224
951,1597400506.7820013
952,1597400506.8078535
953,1597400506.842108
954,1597400506.8754113
955,1597400506.9102051
956,1597400506.9370618
957,1597400506.9754298
958,1597400507.0108452
959,1597400507.0481968
960,1597400507.0736349
961,1597400507.1055746
962,1597400507.1371574
963,1597400507.1800938
964,1597400507.2113762
965,1597400507.2483644
966,1597400507.282809
967,1597400507.3088176
968,1597400507.3409498
969,1597400507.377001
970,1597400507.411377
971,1597400507.4481015
972,1597400507.6595604
973,1597400507.6598155
974,1597400507.660017
975,1597400507.660208
976,1597400507.660401
977,1597400507.660562
978,1597400507.8610482
979,1597400507.8725166
980,1597400507.8799026
981,1597400507.8863325
982,1597400507.8966506
983,1597400507.9060616
984,1597400507.9135437
985,1597400507.9170504
986,1597400507.9433355
987,1597400507.977243
988,1597400508.0160644
989,1597400508.045399
990,1597400508.077176
991,1597400508.109596
992,1597400508.147267
993,1597400508.180056
994,1597400508.2157288
995,1597400508.2490304
996,1597400508.283646
997,1597400508.3144045
998,1597400508.3488493
999,1597400508.3808749
1000,1597400508.4144597
1001,1597400508.4470963
1002,1597400508.4754243
1003,1597400508.5183747
1004,1597400508.545899
1005,1597400508.5813963
1006,1597400508.6201394
1007,1597400508.6502798
1008,1597400508.6899493
1009,1597400508.7169943
1010,1597400508.7498012
1011,1597400508.7872114
1012,1597400508.82096
1013,1597400508.8536732
1014,1597400508.8834133
1015,1597400508.92678
1016,1597400508.9520159
1017,1597400508.9864545
1018,1597400509.025078
1019,1597400509.0564475
1020,1597400509.0992806
1021,1597400509.12011
1022,1597400509.3348098
1023,1597400509.3352356
1024,1597400509.3355594
1025,1597400509.335833
1026,1597400509.3360214
1027,1597400509.3362086
1028,1597400509.3600447
1029,1597400509.4051707
1030,1597400509.4254193
1031,1597400509.4690309
1032,1597400509.4954143
1033,1597400509.5300965
1034,1597400509.561815
1035,1597400509.5957305
1036,1597400509.6347728
1037,1597400509.6648839
1038,1597400509.7082477
1039,1597400509.733257
1040,1597400509.7666495
1041,1597400509.802715
1042,1597400509.8373265
1043,1597400509.8742263
1044,1597400509.9065938
1045,1597400509.9349928
1046,1597400509.9743366
1047,1597400510.0065222
1048,1597400510.0425663
1049,1597400510.0701928
1050,1597400510.1062863
1051,1597400510.14291
1052,1597400510.1737723
1053,1597400510.2138827
1054,1597400510.245697
1055,1597400510.280514
1056,1597400510.3127975
1057,1597400510.346966
1058,1597400510.3850672
1059,1597400510.4180927
1060,1597400510.4504178
1061,1597400510.4817038
1062,1597400510.5228302
1063,1597400510.549236
1064,1597400510.5789056
1065,1597400510.6193347
1066,1597400510.6624148
1067,1597400510.6812391
1068,1597400510.7232256
1069,1597400510.7602003
1070,1597400510.791955
1071,1597400510.8242462
1072,1597400510.8593955
1073,1597400511.0767965
1074,1597400511.0771604
1075,1597400511.0774782
1076,1597400511.0777571
1077,1597400511.0780337
1078,1597400511.0782616
1079,1597400511.1085172
1080,1597400511.1279564
1081,1597400511.1747851
1082,1597400511.2031353
1083,1597400511.2432897
1084,1597400511.270597
1085,1597400511.3034787
1086,1597400511.3373775
1087,1597400511.5298328
1088,1597400511.54119
1089,1597400511.5657413
1090,1597400511.5783002
1091,1597400511.5965297
1092,1597400511.610937
1093,1597400511.6319356
1094,1597400511.6480365
1095,1597400511.6693122
1096,1597400511.6781998
1097,1597400511.7107239
1098,1597400511.7326133
1099,1597400511.779932
1100,1597400511.8123465
1101,1597400511.8395724
1102,1597400511.8809476
1103,1597400511.9052489
1104,1597400511.9453723
1105,1597400511.9743304
1106,1597400512.014466
1107,1597400512.0463784
1108,1597400512.0742543
1109,1597400512.112418
1110,1597400512.1488786
1111,1597400512.1859632
1112,1597400512.2139976
1113,1597400512.2467153
1114,1597400512.2787654
1115,1597400512.3178701
1116,1597400512.3476315
1117,1597400512.3820484
1118,1597400512.4051685
1119,1597400512.4470632
1120,1597400512.4854066
1121,1597400512.515012
1122,1597400512.5490243
1123,1597400512.584258
1124,1597400512.608573
1125,1597400512.793588
1126,1597400512.7938344
1127,1597400512.7940001
1128,1597400512.794236
1129,1597400512.7943802
1130,1597400512.823395
1131,1597400512.848368
1132,1597400512.889345
1133,1597400512.9176795
1134,1597400512.9514604
1135,1597400512.995576
1136,1597400513.0212522
1137,1597400513.0638373
1138,1597400513.0870526
1139,1597400513.1291397
1140,1597400513.1624875
1141,1597400513.1889794
1142,1597400513.221929
1143,1597400513.2601838
1144,1597400513.2892406
1145,1597400513.3226266
1146,1597400513.358821
1147,1597400513.3867254
1148,1597400513.4284768
1149,1597400513.4615734
1150,1597400513.5122824
1151,1597400513.537755
1152,1597400513.5576048
1153,1597400513.6050785
1154,1597400513.636463
1155,1597400513.6601837
1156,1597400513.700388
1157,1597400513.7397354
1158,1597400513.7633367
1159,1597400513.8011675
1160,1597400513.8360553
1161,1597400513.8688948
1162,1597400513.9016957
1163,1597400513.9377584
1164,1597400513.971193
1165,1597400514.0059412
1166,1597400514.0422397
1167,1597400514.0747986
1168,1597400514.1022859
1169,1597400514.147014
1170,1597400514.1716206
1171,1597400514.2061226
1172,1597400514.2399378
1173,1597400514.268208
1174,1597400514.306549
1175,1597400514.5272732
1176,1597400514.5278635
1177,1597400514.5281682
1178,1597400514.5284793
1179,1597400514.528776
1180,1597400514.5289547
1181,1597400514.5412996
1182,1597400514.5692382
1183,1597400514.604043
1184,1597400514.6450207
1185,1597400514.6732922
1186,1597400514.709046
1187,1597400514.744172
1188,1597400514.7811463
1189,1597400514.815152
1190,1597400514.8407552
1191,1597400514.8748653
1192,1597400514.9172423
1193,1597400514.94866
1194,1597400514.9800308
1195,1597400515.0086567
1196,1597400515.0431478
1197,1597400515.0835583
1198,1597400515.1163728
1199,1597400515.1499176
1200,1597400515.1810195
1201,1597400515.210437
1202,1597400515.2436135
1203,1597400515.2843354
1204,1597400515.30591
1205,1597400515.350347
1206,1597400515.386298
1207,1597400515.4069743
1208,1597400515.445368
1209,1597400515.4832122
1210,1597400515.5108476
1211,1597400515.5516934
1212,1597400515.5782833
1213,1597400515.6197867
1214,1597400515.6491048
1215,1597400515.68843
1216,1597400515.714056
1217,1597400515.7455616
1218,1597400515.7850904
1219,1597400515.8162115
1220,1597400515.85278
1221,1597400515.8884299
1222,1597400515.9191947
1223,1597400515.9554853
1224,1597400515.9856575
1225,1597400516.0285268
1226,1597400516.269608
1227,1597400516.2700825
1228,1597400516.2705386
1229,1597400516.2708712
1230,1597400516.2712507
1231,1597400516.2715805
1232,1597400516.2719405
1233,1597400516.2899961
1234,1597400516.326642
1235,1597400516.3534963
1236,1597400516.396551
1237,1597400516.4278297
1238,1597400516.4561825
1239,1597400516.5008802
1240,1597400516.526223
1241,1597400516.562484
1242,1597400516.58908
1243,1597400516.621372
1244,1597400516.6680403
1245,1597400516.7006588
1246,1597400516.7299821
1247,1597400516.7698092
1248,1597400516.8020616
1249,1597400516.8348575
1250,1597400516.8661904
1251,1597400516.9042697
1252,1597400516.9430559
1253,1597400516.9664555
1254,1597400516.9978533
1255,1597400517.0409327
1256,1597400517.0657613
1257,1597400517.0978942
1258,1597400517.136917
1259,1597400517.1697576
1260,1597400517.2009966
1261,1597400517.240626
1262,1597400517.2771258
1263,1597400517.3067882
1264,1597400517.337551
1265,1597400517.3724842
1266,1597400517.4081655
1267,1597400517.442797
1268,1597400517.4751825
1269,1597400517.5100865
1270,1597400517.54085
1271,1597400517.5768821
1272,1597400517.6114962
1273,1597400517.6430948
