,Stamps
105,1597400475.7601259
106,1597400475.7702456
107,1597400475.7803028
108,1597400475.790324
109,1597400475.8005393
110,1597400475.8104627
111,1597400475.820517
112,1597400475.8365812
113,1597400475.8407
114,1597400475.850696
115,1597400475.8671715
116,1597400475.8707695
117,1597400475.8806958
118,1597400475.8911426
119,1597400475.9016628
120,1597400475.9107137
121,1597400475.9208639
122,1597400475.9355571
123,1597400475.940822
124,1597400475.950825
125,1597400475.9667048
126,1597400475.9714828
127,1597400475.9816973
128,1597400475.9916549
129,1597400476.0017588
130,1597400476.0118594
131,1597400476.021794
132,1597400476.0341234
133,1597400476.0421329
134,1597400476.0520828
135,1597400476.070562
136,1597400476.0721092
137,1597400476.082197
138,1597400476.0922542
139,1597400476.1028807
140,1597400476.112318
141,1597400476.1223118
142,1597400476.1362517
143,1597400476.1422217
144,1597400476.1522465
145,1597400476.162225
146,1597400476.172192
147,1597400476.1821826
148,1597400476.1922534
149,1597400476.2036164
150,1597400476.2123594
151,1597400476.2222755
152,1597400476.2347267
153,1597400476.2424967
154,1597400476.2526622
155,1597400476.262761
156,1597400476.2726712
157,1597400476.2825906
158,1597400476.2927058
159,1597400476.3035555
160,1597400476.3128474
161,1597400476.3232012
162,1597400476.3379498
163,1597400476.34328
164,1597400476.3536606
165,1597400476.3636813
166,1597400476.3737082
167,1597400476.3836513
168,1597400476.3937397
169,1597400476.404853
170,1597400476.4149997
171,1597400476.596832
172,1597400476.5972629
173,1597400476.5976121
174,1597400476.5979252
175,1597400476.5982997
176,1597400476.5984807
177,1597400476.5985441
178,1597400476.5986056
179,1597400476.5986717
180,1597400476.5987463
181,1597400476.607656
182,1597400476.6166525
183,1597400476.6266658
184,1597400476.6401684
185,1597400476.6465673
186,1597400476.6567233
187,1597400476.672935
188,1597400476.6769607
189,1597400476.6869693
190,1597400476.6971843
191,1597400476.7073674
192,1597400476.7173123
193,1597400476.7273822
194,1597400476.7404523
195,1597400476.7477584
196,1597400476.7575457
197,1597400476.7756076
198,1597400476.7775834
199,1597400476.7876325
200,1597400476.7978275
201,1597400476.8082368
202,1597400476.8179142
203,1597400476.8281746
204,1597400476.8434982
205,1597400476.851979
206,1597400476.858237
207,1597400476.8781855
208,1597400476.8782997
209,1597400476.888381
210,1597400476.898419
211,1597400476.9086835
212,1597400476.9190476
213,1597400476.928943
214,1597400476.9422781
215,1597400476.9491568
216,1597400476.9593463
217,1597400476.9697328
218,1597400476.980053
219,1597400476.989667
220,1597400477.0010514
221,1597400477.01237
222,1597400477.02161
223,1597400477.031568
224,1597400477.046998
225,1597400477.0518112
226,1597400477.0616958
227,1597400477.078575
228,1597400477.081883
229,1597400477.0922496
230,1597400477.102058
231,1597400477.1119044
232,1597400477.1221802
233,1597400477.1324158
234,1597400477.1480403
235,1597400477.152402
236,1597400477.163181
237,1597400477.1734529
238,1597400477.1833096
239,1597400477.1935225
240,1597400477.2035477
241,1597400477.2135634
242,1597400477.2234633
243,1597400477.2335138
244,1597400477.2476127
245,1597400477.2535925
246,1597400477.2639341
247,1597400477.2802489
248,1597400477.2837381
249,1597400477.2938528
250,1597400477.3038814
251,1597400477.319341
252,1597400477.3240085
253,1597400477.3340812
254,1597400477.347245
255,1597400477.3545027
256,1597400477.364336
257,1597400477.383163
258,1597400477.3844512
259,1597400477.3945107
260,1597400477.4047096
261,1597400477.4159784
262,1597400477.424741
263,1597400477.435152
264,1597400477.45352
265,1597400477.4549508
266,1597400477.4651065
267,1597400477.4752269
268,1597400477.4851034
269,1597400477.4951837
270,1597400477.5055268
271,1597400477.5171938
272,1597400477.5256069
273,1597400477.5356324
274,1597400477.5495784
275,1597400477.5557277
276,1597400477.5658176
277,1597400477.5760918
278,1597400477.5859408
279,1597400477.5960503
280,1597400477.606512
281,1597400477.6177783
282,1597400477.6264994
283,1597400477.637291
284,1597400477.6491127
285,1597400477.6573403
286,1597400477.6673732
287,1597400477.6839676
288,1597400477.68746
289,1597400477.6976116
290,1597400477.7080445
291,1597400477.7186308
292,1597400477.7283754
293,1597400477.73904
294,1597400477.7536283
295,1597400477.7591152
296,1597400477.7692575
297,1597400477.7868624
298,1597400477.7894063
299,1597400477.7994797
300,1597400477.8095045
301,1597400477.8207843
302,1597400477.8297327
303,1597400477.839675
304,1597400477.8530018
305,1597400477.8599257
306,1597400477.8699582
307,1597400477.8881745
308,1597400477.8900452
309,1597400477.900287
310,1597400477.910225
311,1597400477.9200451
312,1597400477.9300425
313,1597400477.940102
314,1597400477.954209
315,1597400477.9604168
316,1597400477.9704735
317,1597400477.986638
318,1597400477.9908211
319,1597400478.0014062
320,1597400478.0116656
321,1597400478.0239289
322,1597400478.0320792
323,1597400478.0423641
324,1597400478.054594
325,1597400478.0626407
326,1597400478.0726435
327,1597400478.089314
328,1597400478.092805
329,1597400478.1025877
330,1597400478.1128225
331,1597400478.124063
332,1597400478.1330884
333,1597400478.1436281
334,1597400478.1598892
335,1597400478.3386085
336,1597400478.3389003
337,1597400478.3391323
338,1597400478.3393595
339,1597400478.3395882
340,1597400478.3396502
341,1597400478.3396933
342,1597400478.339735
343,1597400478.3397768
344,1597400478.339818
345,1597400478.3455603
346,1597400478.360019
347,1597400478.365522
348,1597400478.375619
349,1597400478.392102
350,1597400478.395843
351,1597400478.4056582
352,1597400478.415809
353,1597400478.4264445
354,1597400478.4360695
355,1597400478.44591
356,1597400478.4581342
357,1597400478.4670825
358,1597400478.4768646
359,1597400478.492796
360,1597400478.4984941
361,1597400478.5077899
362,1597400478.517923
363,1597400478.5282106
364,1597400478.5384126
365,1597400478.548472
366,1597400478.5656006
367,1597400478.5685866
368,1597400478.578533
369,1597400478.5953488
370,1597400478.5987918
371,1597400478.608797
372,1597400478.6190357
373,1597400478.6289732
374,1597400478.6392608
375,1597400478.6491158
376,1597400478.664521
377,1597400478.669052
378,1597400478.6795824
379,1597400478.6974037
380,1597400478.6992836
381,1597400478.709245
382,1597400478.7194326
383,1597400478.7297504
384,1597400478.7394364
385,1597400478.7494204
386,1597400478.7640562
387,1597400478.7696793
388,1597400478.7795813
389,1597400478.7897437
390,1597400478.7995121
391,1597400478.8099115
392,1597400478.8197124
393,1597400478.8317432
394,1597400478.839975
395,1597400478.850589
396,1597400478.8643162
397,1597400478.8707113
398,1597400478.8806288
399,1597400478.8905416
400,1597400478.9022
401,1597400478.910517
402,1597400478.920729
403,1597400478.9307802
404,1597400478.940804
405,1597400478.9510844
406,1597400478.9666145
407,1597400478.9710026
408,1597400478.9815016
409,1597400478.9990737
410,1597400479.001059
411,1597400479.0112653
412,1597400479.021422
413,1597400479.031347
414,1597400479.041476
415,1597400479.051496
416,1597400479.0646412
417,1597400479.0721931
418,1597400479.0828118
419,1597400479.101078
420,1597400479.1028855
421,1597400479.1131768
422,1597400479.1230948
423,1597400479.133107
424,1597400479.1432183
425,1597400479.1535866
426,1597400479.1676605
427,1597400479.173374
428,1597400479.1834965
429,1597400479.199684
430,1597400479.2036767
431,1597400479.2138147
432,1597400479.2237997
433,1597400479.2369804
434,1597400479.2438257
435,1597400479.2538214
436,1597400479.2665138
437,1597400479.2737432
438,1597400479.2837577
439,1597400479.2992857
440,1597400479.3048697
441,1597400479.3140666
442,1597400479.3244479
443,1597400479.3342144
444,1597400479.3442283
445,1597400479.3541827
446,1597400479.3671474
447,1597400479.374214
448,1597400479.3841088
449,1597400479.3942351
450,1597400479.4040854
451,1597400479.414287
452,1597400479.4243946
453,1597400479.4344082
454,1597400479.4453385
455,1597400479.455748
456,1597400479.4701962
457,1597400479.4782827
458,1597400479.4860227
459,1597400479.5031502
460,1597400479.5061512
461,1597400479.5160804
462,1597400479.526277
463,1597400479.5361762
464,1597400479.5463123
465,1597400479.5563722
466,1597400479.5700183
467,1597400479.5763829
468,1597400479.5864353
469,1597400479.6050613
470,1597400479.6065578
471,1597400479.6166089
472,1597400479.6266968
473,1597400479.6378052
474,1597400479.6478076
475,1597400479.6580532
476,1597400479.6736388
477,1597400479.6783648
478,1597400479.6883423
479,1597400479.7064507
480,1597400479.7085946
481,1597400479.7185977
482,1597400479.728764
483,1597400479.7387803
484,1597400479.748904
485,1597400479.758985
486,1597400479.774289
487,1597400479.7791522
488,1597400479.7892034
489,1597400479.8078737
490,1597400479.8096185
491,1597400479.8199713
492,1597400479.8301044
493,1597400479.8421435
494,1597400479.8501658
495,1597400479.860223
496,1597400479.8749273
497,1597400480.0555327
498,1597400480.0557141
499,1597400480.0558558
500,1597400480.0559964
501,1597400480.0561364
502,1597400480.0562534
503,1597400480.0563188
504,1597400480.0563457
505,1597400480.0563736
506,1597400480.0564013
507,1597400480.0615425
508,1597400480.0746586
509,1597400480.081452
510,1597400480.091604
511,1597400480.1094854
512,1597400480.1116006
513,1597400480.1219337
514,1597400480.1316803
515,1597400480.1431606
516,1597400480.1526814
517,1597400480.1626475
518,1597400480.1748142
519,1597400480.1832829
520,1597400480.193222
521,1597400480.2094827
522,1597400480.2133918
523,1597400480.223485
524,1597400480.2335112
525,1597400480.2436278
526,1597400480.253508
527,1597400480.2636166
528,1597400480.277339
529,1597400480.284208
530,1597400480.2935665
531,1597400480.3107917
532,1597400480.31364
533,1597400480.3237393
534,1597400480.3338828
535,1597400480.3439088
536,1597400480.3543117
537,1597400480.3640285
538,1597400480.377891
539,1597400480.384107
540,1597400480.394125
541,1597400480.408952
542,1597400480.4145756
543,1597400480.4246068
544,1597400480.4347134
545,1597400480.4445608
546,1597400480.4547076
547,1597400480.464678
548,1597400480.4770885
549,1597400480.4847574
550,1597400480.4948413
551,1597400480.510359
552,1597400480.5156858
553,1597400480.5257382
554,1597400480.535865
555,1597400480.5457573
556,1597400480.555752
557,1597400480.5658205
558,1597400480.5810506
559,1597400480.5873294
560,1597400480.5958736
561,1597400480.6113932
562,1597400480.6198363
563,1597400480.626065
564,1597400480.636234
565,1597400480.6462865
566,1597400480.656272
567,1597400480.666602
568,1597400480.6825433
569,1597400480.6864955
570,1597400480.6968439
571,1597400480.713375
572,1597400480.7169008
573,1597400480.7268984
574,1597400480.7368922
575,1597400480.7480612
576,1597400480.7570589
577,1597400480.767227
578,1597400480.7791948
579,1597400480.787224
580,1597400480.797178
581,1597400480.807473
582,1597400480.817365
583,1597400480.8273432
584,1597400480.8377223
585,1597400480.8479605
586,1597400480.857734
587,1597400480.868089
588,1597400480.878936
589,1597400480.8876038
590,1597400480.8975432
591,1597400480.913651
592,1597400480.9204466
593,1597400480.9282649
594,1597400480.9384923
595,1597400480.9484348
596,1597400480.958492
597,1597400480.968754
598,1597400480.9815376
599,1597400480.9890077
600,1597400480.9988499
601,1597400481.0155551
602,1597400481.018803
603,1597400481.0289204
604,1597400481.0392857
605,1597400481.0502307
606,1597400481.0597596
607,1597400481.068921
608,1597400481.0807185
609,1597400481.0890088
610,1597400481.0990314
611,1597400481.1166239
612,1597400481.1192143
613,1597400481.1291523
614,1597400481.1393266
615,1597400481.1492486
616,1597400481.1592116
617,1597400481.1692348
618,1597400481.182799
619,1597400481.1894953
620,1597400481.1993163
621,1597400481.2192934
622,1597400481.219921
623,1597400481.2299716
624,1597400481.2401354
625,1597400481.2501206
626,1597400481.2610638
627,1597400481.2712154
628,1597400481.2827334
629,1597400481.2913516
630,1597400481.3016596
631,1597400481.3179
632,1597400481.3215647
633,1597400481.331645
634,1597400481.3417993
635,1597400481.3517098
636,1597400481.3619087
637,1597400481.3720732
638,1597400481.3862975
639,1597400481.3920505
640,1597400481.4025922
641,1597400481.4124587
642,1597400481.4224193
643,1597400481.4327648
644,1597400481.4429026
645,1597400481.4529076
646,1597400481.4630332
647,1597400481.4731069
648,1597400481.4869344
649,1597400481.4933715
650,1597400481.503376
651,1597400481.5198069
652,1597400481.5238614
653,1597400481.5337265
654,1597400481.5440786
655,1597400481.554278
656,1597400481.564138
657,1597400481.5741053
658,1597400481.5862017
659,1597400481.7807548
660,1597400481.781094
661,1597400481.7813005
662,1597400481.781514
663,1597400481.7816815
664,1597400481.7817593
665,1597400481.7817924
666,1597400481.781835
667,1597400481.7818704
668,1597400481.7819035
669,1597400481.7896557
670,1597400481.8001077
671,1597400481.8102193
672,1597400481.8267665
673,1597400481.8304024
674,1597400481.840524
675,1597400481.850652
676,1597400481.8606608
677,1597400481.8707633
678,1597400481.880867
679,1597400481.8957412
680,1597400481.9028919
681,1597400481.91128
682,1597400481.9269183
683,1597400481.9320252
684,1597400481.94149
685,1597400481.9517875
686,1597400481.9617374
687,1597400481.9716651
688,1597400481.9817736
689,1597400481.9958131
690,1597400482.0032969
691,1597400482.0135736
692,1597400482.0283093
693,1597400482.033794
694,1597400482.0440278
695,1597400482.0542233
696,1597400482.0642653
697,1597400482.0747368
698,1597400482.0844526
699,1597400482.095867
700,1597400482.1047924
701,1597400482.1146479
702,1597400482.1282358
703,1597400482.1348336
704,1597400482.1448102
705,1597400482.1551201
706,1597400482.165043
707,1597400482.175308
708,1597400482.185487
709,1597400482.1957564
710,1597400482.205742
711,1597400482.215878
712,1597400482.2331674
713,1597400482.236084
714,1597400482.2464666
715,1597400482.2563534
716,1597400482.2679803
717,1597400482.2782733
718,1597400482.2883034
719,1597400482.3029375
720,1597400482.3093183
721,1597400482.3191986
722,1597400482.3373213
723,1597400482.3392982
724,1597400482.349284
725,1597400482.3593926
726,1597400482.369968
727,1597400482.3801725
728,1597400482.3901603
729,1597400482.404622
730,1597400482.4113963
731,1597400482.4214566
732,1597400482.4360027
733,1597400482.4417872
734,1597400482.4516985
735,1597400482.461703
736,1597400482.4755445
737,1597400482.4818401
738,1597400482.491919
739,1597400482.5038006
740,1597400482.512829
741,1597400482.523183
742,1597400482.5394058
743,1597400482.5433376
744,1597400482.5535889
745,1597400482.5637252
746,1597400482.5757792
747,1597400482.583872
748,1597400482.594405
749,1597400482.6092489
750,1597400482.6140282
751,1597400482.6240423
752,1597400482.641113
753,1597400482.647746
754,1597400482.657933
755,1597400482.668061
756,1597400482.679146
757,1597400482.6882257
758,1597400482.698435
759,1597400482.7120843
760,1597400482.7184415
761,1597400482.728628
762,1597400482.7488284
763,1597400482.7588832
764,1597400482.7694893
765,1597400482.7792413
766,1597400482.789375
767,1597400482.7993565
768,1597400482.8181522
769,1597400482.821768
770,1597400482.8318067
771,1597400482.8498116
772,1597400482.8520474
773,1597400482.8622541
774,1597400482.872327
775,1597400482.883961
776,1597400482.8926346
777,1597400482.902663
778,1597400482.9162407
779,1597400482.9228938
780,1597400482.9330127
781,1597400482.9502554
782,1597400482.9571662
783,1597400482.9655716
784,1597400482.9758081
785,1597400482.9856575
786,1597400482.996057
787,1597400483.006184
788,1597400483.0180771
789,1597400483.026415
790,1597400483.036701
791,1597400483.0551825
792,1597400483.0585032
793,1597400483.068547
794,1597400483.078928
795,1597400483.0888917
796,1597400483.098945
797,1597400483.109507
798,1597400483.1214163
799,1597400483.1297688
800,1597400483.139922
801,1597400483.1499786
802,1597400483.1600661
803,1597400483.1702805
804,1597400483.1804202
805,1597400483.190883
806,1597400483.2010176
807,1597400483.2110007
808,1597400483.2290733
809,1597400483.2314281
810,1597400483.2418637
811,1597400483.2594063
812,1597400483.2657888
813,1597400483.274371
814,1597400483.284993
815,1597400483.2965617
816,1597400483.3065057
817,1597400483.316576
818,1597400483.3330407
819,1597400483.5229034
820,1597400483.5232728
821,1597400483.5235708
822,1597400483.523866
823,1597400483.5242019
824,1597400483.5243402
825,1597400483.5243998
826,1597400483.524487
827,1597400483.5245562
828,1597400483.5246162
829,1597400483.5293903
830,1597400483.539702
831,1597400483.5496745
832,1597400483.5628967
833,1597400483.5712686
834,1597400483.5811079
835,1597400483.5973582
836,1597400483.601447
837,1597400483.6117756
838,1597400483.6216943
839,1597400483.6341887
840,1597400483.6421304
841,1597400483.6519308
842,1597400483.6689954
843,1597400483.672038
844,1597400483.6821575
845,1597400483.69227
846,1597400483.7021923
847,1597400483.71241
848,1597400483.7225015
849,1597400483.738333
850,1597400483.7426522
851,1597400483.7526462
852,1597400483.7716308
853,1597400483.7725809
854,1597400483.7826016
855,1597400483.7926068
856,1597400483.8040125
857,1597400483.8130214
858,1597400483.8226495
859,1597400483.8392377
860,1597400483.8427944
861,1597400483.8531787
862,1597400483.8691907
863,1597400483.8731682
864,1597400483.8832123
865,1597400483.8988786
866,1597400483.903539
867,1597400483.9136233
868,1597400483.9234583
869,1597400483.9361928
870,1597400483.9436612
871,1597400483.9536314
872,1597400483.9712186
873,1597400483.9738462
874,1597400483.9842165
875,1597400483.9939442
876,1597400484.0061984
877,1597400484.0143175
878,1597400484.0242176
879,1597400484.0380316
880,1597400484.0441806
881,1597400484.0542483
882,1597400484.070022
883,1597400484.074388
884,1597400484.08446
885,1597400484.0943565
886,1597400484.1044362
887,1597400484.114746
888,1597400484.124698
889,1597400484.1371439
890,1597400484.1448615
891,1597400484.1551752
892,1597400484.1698196
893,1597400484.1748922
894,1597400484.184861
895,1597400484.195042
896,1597400484.205518
897,1597400484.2154424
898,1597400484.225422
899,1597400484.238963
900,1597400484.2456038
901,1597400484.2556372
902,1597400484.273277
903,1597400484.275754
904,1597400484.2861283
905,1597400484.296156
906,1597400484.306214
907,1597400484.3160331
908,1597400484.3265748
909,1597400484.3448277
910,1597400484.3463316
911,1597400484.3564327
912,1597400484.3723686
913,1597400484.378549
914,1597400484.3871546
915,1597400484.3973844
916,1597400484.4072292
917,1597400484.4173317
918,1597400484.4273746
919,1597400484.4414356
920,1597400484.4477117
921,1597400484.4577622
922,1597400484.4738722
923,1597400484.4781942
924,1597400484.4882386
925,1597400484.4985435
926,1597400484.5086036
927,1597400484.5185256
928,1597400484.5286403
929,1597400484.541104
930,1597400484.5488982
931,1597400484.5590525
932,1597400484.578395
933,1597400484.5794604
934,1597400484.5895886
935,1597400484.5997593
936,1597400484.6096268
937,1597400484.6196
938,1597400484.6296928
939,1597400484.6438138
940,1597400484.6496735
941,1597400484.659824
942,1597400484.6780343
943,1597400484.6796987
944,1597400484.689827
945,1597400484.6998584
946,1597400484.7110107
947,1597400484.7200742
948,1597400484.7302163
949,1597400484.7447293
950,1597400484.750223
951,1597400484.7602777
952,1597400484.7764146
953,1597400484.7803605
954,1597400484.7904239
955,1597400484.8005126
956,1597400484.8105717
957,1597400484.8204207
958,1597400484.8304856
959,1597400484.8471904
960,1597400484.8504045
961,1597400484.8605273
962,1597400484.8705964
963,1597400484.880596
964,1597400484.8906398
965,1597400484.900885
966,1597400484.911381
967,1597400484.9208236
968,1597400484.93104
969,1597400484.944406
970,1597400484.9513016
971,1597400484.9615343
972,1597400484.9768026
973,1597400484.9818099
974,1597400484.9921277
975,1597400485.0021048
976,1597400485.014987
977,1597400485.0231755
978,1597400485.033401
979,1597400485.0491529
980,1597400485.0547166
981,1597400485.063459
982,1597400485.079171
983,1597400485.2646017
984,1597400485.2648785
985,1597400485.2651012
986,1597400485.2653418
987,1597400485.2655597
988,1597400485.265779
989,1597400485.2658443
990,1597400485.265896
991,1597400485.265943
992,1597400485.2659876
993,1597400485.266031
994,1597400485.281129
995,1597400485.286074
996,1597400485.2960536
997,1597400485.30603
998,1597400485.3164241
999,1597400485.326496
1000,1597400485.3365684
1001,1597400485.3501556
1002,1597400485.356918
1003,1597400485.3664412
1004,1597400485.3841846
1005,1597400485.387278
1006,1597400485.3973367
1007,1597400485.4074814
1008,1597400485.419701
1009,1597400485.4276557
1010,1597400485.4380407
1011,1597400485.455141
1012,1597400485.45811
1013,1597400485.4681122
1014,1597400485.48646
1015,1597400485.4887662
1016,1597400485.4985301
1017,1597400485.508625
1018,1597400485.5184817
1019,1597400485.529057
1020,1597400485.538774
1021,1597400485.5523293
1022,1597400485.5595706
1023,1597400485.5694158
1024,1597400485.5869346
1025,1597400485.5897877
1026,1597400485.5999417
1027,1597400485.610088
1028,1597400485.621721
1029,1597400485.6301267
1030,1597400485.6404762
1031,1597400485.6535885
1032,1597400485.6605105
1033,1597400485.670532
1034,1597400485.6860895
1035,1597400485.6907842
1036,1597400485.701228
1037,1597400485.7182753
1038,1597400485.7222235
1039,1597400485.7321353
1040,1597400485.7421975
1041,1597400485.754303
1042,1597400485.762525
1043,1597400485.7726357
1044,1597400485.7907207
1045,1597400485.7928436
1046,1597400485.8028808
1047,1597400485.8130317
1048,1597400485.8229373
1049,1597400485.8331013
1050,1597400485.843195
1051,1597400485.856547
1052,1597400485.8633444
1053,1597400485.8737352
1054,1597400485.890265
1055,1597400485.8938599
1056,1597400485.9037657
1057,1597400485.913854
1058,1597400485.9239023
1059,1597400485.9338603
1060,1597400485.9439626
1061,1597400485.9577432
1062,1597400485.964437
1063,1597400485.974942
1064,1597400485.9910898
1065,1597400485.9951396
1066,1597400486.0053024
1067,1597400486.0155938
1068,1597400486.0255013
1069,1597400486.0355835
1070,1597400486.0461338
1071,1597400486.059178
1072,1597400486.0658453
1073,1597400486.0759666
1074,1597400486.0893972
1075,1597400486.0960598
1076,1597400486.106022
1077,1597400486.1160002
1078,1597400486.1259046
1079,1597400486.1360853
1080,1597400486.146251
1081,1597400486.158513
1082,1597400486.1665964
1083,1597400486.1767166
1084,1597400486.1931145
1085,1597400486.196635
1086,1597400486.2064629
1087,1597400486.2168741
1088,1597400486.2280753
1089,1597400486.2368186
1090,1597400486.2468648
1091,1597400486.261443
1092,1597400486.2677028
1093,1597400486.2776916
1094,1597400486.29527
1095,1597400486.298061
1096,1597400486.3080678
1097,1597400486.3183622
1098,1597400486.3283126
1099,1597400486.3385038
1100,1597400486.3490813
1101,1597400486.3615198
1102,1597400486.369182
1103,1597400486.37934
1104,1597400486.395853
1105,1597400486.399716
1106,1597400486.4098322
1107,1597400486.4198031
1108,1597400486.4297466
1109,1597400486.439837
1110,1597400486.4500563
1111,1597400486.4616938
1112,1597400486.4704728
1113,1597400486.4805582
1114,1597400486.4972205
1115,1597400486.500581
1116,1597400486.5107286
1117,1597400486.5208178
1118,1597400486.5310853
1119,1597400486.540994
1120,1597400486.5510209
1121,1597400486.5637476
1122,1597400486.5716772
1123,1597400486.5819314
1124,1597400486.6002023
1125,1597400486.6021297
1126,1597400486.6122916
1127,1597400486.6223261
1128,1597400486.6327405
1129,1597400486.6424327
1130,1597400486.6526065
1131,1597400486.6646068
1132,1597400486.6726637
1133,1597400486.6827836
1134,1597400486.7003417
1135,1597400486.703168
1136,1597400486.7131355
1137,1597400486.7233148
1138,1597400486.7341099
1139,1597400486.7433908
1140,1597400486.7534678
1141,1597400486.7695904
1142,1597400486.7732794
1143,1597400486.7832432
1144,1597400486.797193
1145,1597400486.990174
1146,1597400486.9907317
1147,1597400486.99108
1148,1597400486.9914389
1149,1597400486.9917305
1150,1597400486.9919143
1151,1597400486.9919724
1152,1597400486.9920318
1153,1597400486.9920905
1154,1597400486.9921777
1155,1597400487.0008957
1156,1597400487.005139
1157,1597400487.0152457
1158,1597400487.0252018
1159,1597400487.0359194
1160,1597400487.045105
1161,1597400487.055335
1162,1597400487.0682564
1163,1597400487.07576
1164,1597400487.0855606
1165,1597400487.102364
1166,1597400487.105444
1167,1597400487.1158166
1168,1597400487.1276834
1169,1597400487.137724
1170,1597400487.1477036
1171,1597400487.1580935
1172,1597400487.1720624
1173,1597400487.1786206
1174,1597400487.1884062
1175,1597400487.2083852
1176,1597400487.208487
1177,1597400487.2186487
1178,1597400487.2288494
1179,1597400487.2388642
1180,1597400487.249106
1181,1597400487.2590046
1182,1597400487.271417
1183,1597400487.2800407
1184,1597400487.290079
1185,1597400487.3078058
1186,1597400487.310067
1187,1597400487.3200548
1188,1597400487.330163
1189,1597400487.3416677
1190,1597400487.350054
1191,1597400487.3600273
1192,1597400487.373898
1193,1597400487.3812747
1194,1597400487.3901227
1195,1597400487.406819
1196,1597400487.41016
1197,1597400487.4211047
1198,1597400487.430868
1199,1597400487.4410422
1200,1597400487.4510148
1201,1597400487.4613774
1202,1597400487.4780712
1203,1597400487.4814608
1204,1597400487.4916313
1205,1597400487.5099692
1206,1597400487.5115302
1207,1597400487.5216172
1208,1597400487.531738
1209,1597400487.541738
1210,1597400487.5518806
1211,1597400487.5618577
1212,1597400487.574505
1213,1597400487.5820243
1214,1597400487.5923295
1215,1597400487.6021752
1216,1597400487.6122034
1217,1597400487.6221325
1218,1597400487.6322162
1219,1597400487.6422436
1220,1597400487.6522465
1221,1597400487.6622598
1222,1597400487.6751323
1223,1597400487.6822774
1224,1597400487.6922488
1225,1597400487.708064
1226,1597400487.7123156
1227,1597400487.7224157
1228,1597400487.7324367
1229,1597400487.7425976
1230,1597400487.752435
1231,1597400487.7628167
1232,1597400487.780984
1233,1597400487.7826333
1234,1597400487.792669
1235,1597400487.8094964
1236,1597400487.8126101
1237,1597400487.8227508
1238,1597400487.83266
1239,1597400487.8436198
1240,1597400487.8527033
1241,1597400487.8627853
1242,1597400487.8782666
1243,1597400487.8829975
1244,1597400487.8930628
1245,1597400487.9094114
1246,1597400487.9133115
1247,1597400487.9232192
1248,1597400487.9336069
1249,1597400487.9441364
1250,1597400487.9545279
1251,1597400487.9647043
1252,1597400487.9792933
1253,1597400487.9847527
1254,1597400487.994657
1255,1597400488.0144243
1256,1597400488.0146813
1257,1597400488.0248458
1258,1597400488.0350516
1259,1597400488.0453384
1260,1597400488.0555794
1261,1597400488.065651
1262,1597400488.0781374
1263,1597400488.0856082
1264,1597400488.095768
1265,1597400488.1147106
1266,1597400488.1158738
1267,1597400488.1261032
1268,1597400488.1365273
1269,1597400488.1469572
1270,1597400488.1567495
1271,1597400488.167124
1272,1597400488.177549
1273,1597400488.187185
1274,1597400488.1972365
1275,1597400488.2073543
