,Stamps
249,1597400499.797359
250,1597400499.8996875
251,1597400499.9920304
252,1597400500.0922818
253,1597400500.1932912
254,1597400500.2939413
255,1597400500.3942893
256,1597400500.4948883
257,1597400500.7835104
258,1597400500.7838159
259,1597400500.7969477
260,1597400500.897785
261,1597400500.9977927
262,1597400501.0980077
263,1597400501.1988165
264,1597400501.2994313
265,1597400501.3999784
266,1597400501.5007648
267,1597400501.6010654
268,1597400501.7010925
269,1597400501.8014987
270,1597400501.902645
271,1597400502.0030928
272,1597400502.1039135
273,1597400502.2047396
274,1597400502.475411
275,1597400502.4758296
276,1597400502.5055265
277,1597400502.6055722
278,1597400502.7064137
279,1597400502.8063893
280,1597400502.9068267
281,1597400503.007354
282,1597400503.1081376
283,1597400503.2083218
284,1597400503.3090343
285,1597400503.409957
286,1597400503.510067
287,1597400503.6107187
288,1597400503.7111957
289,1597400503.8112254
290,1597400503.9119952
291,1597400504.2006595
292,1597400504.2011573
293,1597400504.213225
294,1597400504.314175
295,1597400504.4147358
296,1597400504.5150242
297,1597400504.616442
298,1597400504.716024
299,1597400504.8162138
300,1597400504.9179797
301,1597400505.0174792
302,1597400505.117602
303,1597400505.2177606
304,1597400505.318582
305,1597400505.4190419
306,1597400505.5194705
307,1597400505.619921
308,1597400505.721959
309,1597400505.9009776
310,1597400505.9215045
311,1597400506.0269089
312,1597400506.1225824
313,1597400506.2230065
314,1597400506.3253868
315,1597400506.427262
316,1597400506.5284956
317,1597400506.623887
318,1597400506.732825
319,1597400506.8247745
320,1597400506.9249296
321,1597400507.0252602
322,1597400507.125736
323,1597400507.225683
324,1597400507.3266733
325,1597400507.4273214
326,1597400507.6595058
327,1597400507.659759
328,1597400507.7295184
329,1597400507.8298836
330,1597400507.9300025
331,1597400508.0307188
332,1597400508.130838
333,1597400508.2316418
334,1597400508.33197
335,1597400508.432438
336,1597400508.5324557
337,1597400508.6325097
338,1597400508.7333856
339,1597400508.8334682
340,1597400508.933894
341,1597400509.0341356
342,1597400509.1351671
343,1597400509.3347325
344,1597400509.3358023
345,1597400509.436107
346,1597400509.536114
347,1597400509.6363409
348,1597400509.7395034
349,1597400509.8364668
350,1597400509.9427044
351,1597400510.0424502
352,1597400510.142706
353,1597400510.2379324
354,1597400510.33825
355,1597400510.4386125
356,1597400510.539439
357,1597400510.6398683
358,1597400510.7400703
359,1597400510.8400803
360,1597400511.0767143
361,1597400511.0771134
362,1597400511.141396
363,1597400511.2420287
364,1597400511.34202
365,1597400511.4425244
366,1597400511.542901
367,1597400511.6431215
368,1597400511.7433267
369,1597400511.8439653
370,1597400511.944055
371,1597400512.044997
372,1597400512.1455615
373,1597400512.2460737
374,1597400512.3466434
375,1597400512.4475133
376,1597400512.5483985
377,1597400512.7935367
378,1597400512.7938108
379,1597400512.8509557
380,1597400512.9523597
381,1597400513.0524957
382,1597400513.1527343
383,1597400513.2536457
384,1597400513.3544183
385,1597400513.4546554
386,1597400513.555392
387,1597400513.65632
388,1597400513.7563434
389,1597400513.8566258
390,1597400513.959598
391,1597400514.057407
392,1597400514.159625
393,1597400514.2599406
394,1597400514.5271463
395,1597400514.5278018
396,1597400514.5603318
397,1597400514.6636097
398,1597400514.7636216
399,1597400514.8660607
400,1597400514.9642751
401,1597400515.0659177
402,1597400515.1659436
403,1597400515.266181
404,1597400515.3676891
405,1597400515.466728
406,1597400515.5732608
407,1597400515.6698415
408,1597400515.7725341
409,1597400515.8735583
410,1597400515.9683785
411,1597400516.2694855
412,1597400516.270027
413,1597400516.2704823
414,1597400516.3706791
415,1597400516.4713886
416,1597400516.572281
417,1597400516.6730828
418,1597400516.773028
419,1597400516.8737903
420,1597400516.974956
421,1597400517.0757816
422,1597400517.1766315
423,1597400517.2774262
424,1597400517.3791227
425,1597400517.4777083
426,1597400517.5784886
427,1597400517.6790047
428,1597400517.9632382
429,1597400517.9636168
430,1597400517.9807982
431,1597400518.0814168
432,1597400518.183301
433,1597400518.2840521
434,1597400518.3839052
435,1597400518.4851375
436,1597400518.5845294
437,1597400518.6857824
438,1597400518.7873638
439,1597400518.8888478
440,1597400518.9899156
441,1597400519.0907829
442,1597400519.1905928
443,1597400519.2927744
444,1597400519.3942978
445,1597400519.4884663
446,1597400519.7140424
447,1597400519.71428
448,1597400519.7908182
449,1597400519.8915915
450,1597400519.9917123
451,1597400520.0919697
452,1597400520.1924903
453,1597400520.2934709
454,1597400520.394248
455,1597400520.494577
456,1597400520.5954916
457,1597400520.6958616
458,1597400520.7964976
459,1597400520.8966415
460,1597400520.9969254
461,1597400521.0973666
462,1597400521.1977842
463,1597400521.4310632
464,1597400521.4313488
465,1597400521.4991283
466,1597400521.5996087
467,1597400521.699632
468,1597400521.800162
469,1597400521.9004407
470,1597400522.0006902
471,1597400522.1010287
472,1597400522.2029095
473,1597400522.3023016
474,1597400522.4028654
475,1597400522.5029595
476,1597400522.603756
477,1597400522.7047234
478,1597400522.806456
479,1597400522.9056108
480,1597400523.1646209
481,1597400523.1649504
482,1597400523.2083523
483,1597400523.3114576
484,1597400523.4115016
485,1597400523.5118186
486,1597400523.6140897
487,1597400523.7081945
488,1597400523.8090472
489,1597400523.9098518
490,1597400524.0099192
491,1597400524.1100774
492,1597400524.2105613
493,1597400524.3112488
494,1597400524.4115775
495,1597400524.5115972
496,1597400524.6120026
497,1597400524.8398378
498,1597400524.8401444
499,1597400524.9136786
500,1597400525.013867
501,1597400525.114777
502,1597400525.2154975
503,1597400525.3162754
504,1597400525.4165764
505,1597400525.5166023
506,1597400525.6177578
507,1597400525.718252
508,1597400525.8190277
509,1597400525.922268
510,1597400526.0213113
511,1597400526.1210508
512,1597400526.221532
513,1597400526.3215058
514,1597400526.5817735
515,1597400526.582173
516,1597400526.6243033
517,1597400526.7254934
518,1597400526.823694
519,1597400526.9245548
520,1597400527.0254555
521,1597400527.1267118
522,1597400527.2260418
523,1597400527.3262835
524,1597400527.4294982
525,1597400527.5273254
526,1597400527.632406
527,1597400527.732969
528,1597400527.8323724
529,1597400527.9286964
530,1597400528.029653
531,1597400528.307212
532,1597400528.3076215
533,1597400528.3319106
534,1597400528.432901
535,1597400528.5332847
536,1597400528.6335392
537,1597400528.7339482
538,1597400528.8347244
539,1597400528.9346588
540,1597400529.0354567
541,1597400529.1361778
542,1597400529.2362375
543,1597400529.3369532
544,1597400529.4374187
545,1597400529.5378077
546,1597400529.6384127
547,1597400529.7386444
548,1597400530.0243602
549,1597400530.0249133
550,1597400530.0393944
551,1597400530.1400006
552,1597400530.2402034
553,1597400530.341026
554,1597400530.4418595
555,1597400530.54258
556,1597400530.6432424
557,1597400530.7443633
558,1597400530.8447137
559,1597400530.9452236
560,1597400531.0453022
561,1597400531.1456873
562,1597400531.2462847
563,1597400531.348699
564,1597400531.4475243
565,1597400531.7162216
566,1597400531.7164483
567,1597400531.7518296
568,1597400531.8521042
569,1597400531.9518955
570,1597400532.0538332
571,1597400532.1553926
572,1597400532.2613585
573,1597400532.3560197
574,1597400532.4527054
575,1597400532.5530384
576,1597400532.6539712
577,1597400532.7539923
578,1597400532.855026
579,1597400532.9555533
580,1597400533.0563097
581,1597400533.1571403
582,1597400533.257424
583,1597400533.4498124
584,1597400533.4584434
585,1597400533.559378
586,1597400533.6602345
587,1597400533.7609177
588,1597400533.8613994
589,1597400533.9623392
590,1597400534.0632238
591,1597400534.1634474
592,1597400534.2635522
593,1597400534.363653
594,1597400534.4645655
595,1597400534.5650089
596,1597400534.6657379
597,1597400534.7659242
598,1597400534.86704
599,1597400534.967042
600,1597400535.1667507
601,1597400535.168175
602,1597400535.268607
603,1597400535.3693588
604,1597400535.4699807
605,1597400535.5717013
606,1597400535.671712
607,1597400535.772565
608,1597400535.8729327
609,1597400535.973847
610,1597400536.0743382
611,1597400536.1752868
612,1597400536.276658
613,1597400536.3765855
614,1597400536.477423
615,1597400536.578
616,1597400536.6787663
617,1597400536.8753002
618,1597400536.8798115
619,1597400536.9809132
620,1597400537.0808277
621,1597400537.181421
622,1597400537.282138
623,1597400537.3825495
624,1597400537.4833817
625,1597400537.5839653
626,1597400537.6841168
627,1597400537.7843397
628,1597400537.8852768
629,1597400537.9853694
630,1597400538.0860925
631,1597400538.1866367
632,1597400538.2866879
633,1597400538.3889353
634,1597400538.6090236
635,1597400538.6093025
636,1597400538.6890376
637,1597400538.7891612
638,1597400538.8913217
639,1597400538.9940772
640,1597400539.0939279
641,1597400539.1991699
642,1597400539.2964141
643,1597400539.3957903
644,1597400539.5002859
645,1597400539.59295
646,1597400539.6936162
647,1597400539.794434
648,1597400539.9034338
649,1597400539.9953783
650,1597400540.0957556
651,1597400540.2924705
652,1597400540.296469
653,1597400540.3974383
654,1597400540.4975398
655,1597400540.5981212
656,1597400540.6986344
657,1597400540.79957
658,1597400540.9002788
659,1597400541.0003512
660,1597400541.100651
661,1597400541.2011578
662,1597400541.3011444
663,1597400541.4020212
664,1597400541.5022006
665,1597400541.6027825
666,1597400541.7030032
667,1597400541.803238
668,1597400542.0510309
669,1597400542.0514424
670,1597400542.1053565
671,1597400542.2060745
672,1597400542.306682
673,1597400542.4072995
674,1597400542.5075185
675,1597400542.608125
676,1597400542.70891
677,1597400542.8118534
678,1597400542.910166
679,1597400543.0134795
680,1597400543.11406
681,1597400543.2157264
682,1597400543.3166142
683,1597400543.4180675
684,1597400543.518877
685,1597400543.7762308
686,1597400543.7765994
687,1597400543.8207626
688,1597400543.9144633
689,1597400544.0149302
690,1597400544.1154222
691,1597400544.215743
692,1597400544.315894
693,1597400544.416012
694,1597400544.5167117
695,1597400544.6174362
696,1597400544.7179565
697,1597400544.8181994
698,1597400544.9189105
699,1597400545.0192382
700,1597400545.1200793
701,1597400545.2208936
702,1597400545.4931011
703,1597400545.4935193
704,1597400545.5226007
705,1597400545.6229882
706,1597400545.723334
707,1597400545.8243973
708,1597400545.9250429
709,1597400546.0258613
710,1597400546.1262772
711,1597400546.2271795
712,1597400546.3276045
713,1597400546.428306
714,1597400546.5291574
715,1597400546.6294072
716,1597400546.7304146
717,1597400546.831018
718,1597400546.9340765
719,1597400547.1766503
720,1597400547.1770349
721,1597400547.2333665
722,1597400547.3332908
723,1597400547.434145
724,1597400547.5348194
725,1597400547.6353314
726,1597400547.7355168
727,1597400547.8360634
728,1597400547.9363585
729,1597400548.0367
730,1597400548.1369705
731,1597400548.237095
732,1597400548.3373852
733,1597400548.4379156
734,1597400548.542516
735,1597400548.6414852
736,1597400548.7387145
737,1597400548.9283302
738,1597400548.9402099
739,1597400549.0405211
740,1597400549.1411192
741,1597400549.241085
742,1597400549.3412852
743,1597400549.4415293
744,1597400549.5425162
745,1597400549.64304
746,1597400549.7433038
747,1597400549.843608
748,1597400549.944623
749,1597400550.045196
750,1597400550.1457865
751,1597400550.2463243
752,1597400550.3466494
753,1597400550.4467843
754,1597400550.6381352
755,1597400550.6478348
756,1597400550.7482393
757,1597400550.8491352
758,1597400550.9493263
759,1597400551.0498974
760,1597400551.150093
761,1597400551.2511325
762,1597400551.3529902
763,1597400551.4520001
764,1597400551.552235
765,1597400551.6526616
766,1597400551.7533498
767,1597400551.853599
768,1597400551.9545078
769,1597400552.0550072
770,1597400552.1563032
771,1597400552.3888912
772,1597400552.3891294
773,1597400552.458362
774,1597400552.5590868
775,1597400552.6628244
776,1597400552.7634013
777,1597400552.8635042
778,1597400552.9658427
779,1597400553.0664291
780,1597400553.163906
781,1597400553.2658749
782,1597400553.365628
783,1597400553.4679627
784,1597400553.5729225
785,1597400553.6719391
786,1597400553.7682467
787,1597400553.8651822
788,1597400554.0991468
789,1597400554.0995224
790,1597400554.16662
791,1597400554.2672234
792,1597400554.3679767
793,1597400554.46862
794,1597400554.5688586
795,1597400554.6694348
796,1597400554.7699304
797,1597400554.8707893
798,1597400554.9710536
799,1597400555.0716445
800,1597400555.1725116
801,1597400555.272885
802,1597400555.3732555
803,1597400555.4740684
804,1597400555.5747652
805,1597400555.8160734
806,1597400555.8166113
807,1597400555.8759453
808,1597400555.9761138
809,1597400556.0762906
810,1597400556.1770096
811,1597400556.2776423
812,1597400556.377945
813,1597400556.4785879
814,1597400556.579502
815,1597400556.6798272
816,1597400556.779964
817,1597400556.8803344
818,1597400556.9811704
819,1597400557.0811388
820,1597400557.1822586
821,1597400557.2827256
822,1597400557.5079403
823,1597400557.5082128
824,1597400557.5843678
825,1597400557.685817
826,1597400557.7872946
827,1597400557.8883278
828,1597400557.986469
829,1597400558.0885215
830,1597400558.191427
831,1597400558.2937932
832,1597400558.3937116
833,1597400558.488072
834,1597400558.5882885
835,1597400558.6957004
836,1597400558.7890348
837,1597400558.8889983
838,1597400558.9898221
839,1597400559.2747567
840,1597400559.2750154
841,1597400559.2916064
842,1597400559.391709
843,1597400559.4924042
844,1597400559.5932655
845,1597400559.6938117
846,1597400559.7946281
847,1597400559.8953953
848,1597400559.9958937
849,1597400560.096643
850,1597400560.196992
851,1597400560.297517
852,1597400560.3984911
853,1597400560.499287
854,1597400560.600687
855,1597400560.700481
856,1597400560.9750886
857,1597400560.9755006
858,1597400561.0021598
859,1597400561.10366
860,1597400561.2056506
861,1597400561.3049612
862,1597400561.404632
863,1597400561.5090773
864,1597400561.606216
865,1597400561.7067103
866,1597400561.8069327
867,1597400561.907812
868,1597400562.0084102
869,1597400562.1091142
870,1597400562.2093449
871,1597400562.3094416
872,1597400562.4097989
873,1597400562.5105102
874,1597400562.7170472
875,1597400562.7173817
876,1597400562.8124387
877,1597400562.9134064
878,1597400563.013867
879,1597400563.1142335
880,1597400563.2142045
881,1597400563.3145611
882,1597400563.4151847
883,1597400563.515927
884,1597400563.6166985
885,1597400563.717535
886,1597400563.818172
887,1597400563.91839
888,1597400564.0192604
889,1597400564.119665
890,1597400564.2201476
891,1597400564.4340615
892,1597400564.4343088
893,1597400564.5215642
894,1597400564.621619
895,1597400564.7229154
896,1597400564.8230908
897,1597400564.9240384
898,1597400565.0251946
899,1597400565.126405
900,1597400565.231714
901,1597400565.3296075
902,1597400565.429955
903,1597400565.5258238
904,1597400565.6268494
905,1597400565.7277744
906,1597400565.8282387
907,1597400565.9290187
908,1597400566.1677868
909,1597400566.168085
910,1597400566.2307405
911,1597400566.3307254
912,1597400566.4312556
913,1597400566.5316885
914,1597400566.6322403
915,1597400566.7328157
916,1597400566.8332875
917,1597400566.9334986
918,1597400567.0341935
919,1597400567.1347976
920,1597400567.235618
921,1597400567.3359768
922,1597400567.4366424
923,1597400567.5376763
924,1597400567.6380384
925,1597400567.9097142
926,1597400567.9100335
927,1597400567.9392984
928,1597400568.0396369
929,1597400568.1402652
930,1597400568.2411954
931,1597400568.3414032
932,1597400568.4415848
933,1597400568.543405
934,1597400568.6425948
935,1597400568.7443666
936,1597400568.8435946
937,1597400568.9441779
938,1597400569.0449655
939,1597400569.1451046
940,1597400569.245582
941,1597400569.3463688
942,1597400569.5683277
943,1597400569.568687
944,1597400569.647783
945,1597400569.749081
946,1597400569.8494003
947,1597400569.9494932
948,1597400570.0510137
949,1597400570.1499507
950,1597400570.2536113
951,1597400570.3526108
952,1597400570.4546785
953,1597400570.5545719
954,1597400570.6575754
955,1597400570.7614195
956,1597400570.8531542
957,1597400570.9539125
958,1597400571.0543172
959,1597400571.3185081
960,1597400571.3189733
961,1597400571.355505
962,1597400571.4561777
963,1597400571.5567262
964,1597400571.657098
965,1597400571.7575257
966,1597400571.857768
967,1597400571.9586325
968,1597400572.058969
969,1597400572.1593091
970,1597400572.2596736
971,1597400572.3600228
972,1597400572.459953
973,1597400572.5603104
974,1597400572.660997
975,1597400572.7615633
976,1597400573.018675
977,1597400573.0190306
978,1597400573.0629492
979,1597400573.1651485
980,1597400573.2642121
981,1597400573.3641944
982,1597400573.4651575
983,1597400573.565683
984,1597400573.665934
985,1597400573.7662673
986,1597400573.8670256
987,1597400573.9674582
988,1597400574.0684445
989,1597400574.170118
990,1597400574.2710288
991,1597400574.371196
992,1597400574.474492
993,1597400574.7689593
994,1597400574.7692976
995,1597400574.7762725
996,1597400574.8774667
997,1597400574.9784682
998,1597400575.0737653
999,1597400575.1745734
1000,1597400575.274964
1001,1597400575.3816464
1002,1597400575.4760132
1003,1597400575.5769055
1004,1597400575.67724
1005,1597400575.7777197
1006,1597400575.8781044
1007,1597400575.9790952
1008,1597400576.0791435
1009,1597400576.1796153
1010,1597400576.4607933
1011,1597400576.4610205
1012,1597400576.4814863
1013,1597400576.5819077
1014,1597400576.6824913
1015,1597400576.7832887
1016,1597400576.8836231
1017,1597400576.9845076
1018,1597400577.0851653
1019,1597400577.1853244
1020,1597400577.2863343
1021,1597400577.3864198
1022,1597400577.4870622
1023,1597400577.5877838
1024,1597400577.6887693
1025,1597400577.7891479
1026,1597400577.8893385
1027,1597400577.9895062
1028,1597400578.1944761
1029,1597400578.1948183
1030,1597400578.2915344
1031,1597400578.3915539
1032,1597400578.4919946
1033,1597400578.5925267
1034,1597400578.6972013
1035,1597400578.7955832
1036,1597400578.8962982
1037,1597400578.999045
1038,1597400579.101102
1039,1597400579.2039232
1040,1597400579.3053381
1041,1597400579.3963413
1042,1597400579.5026462
1043,1597400579.5974617
1044,1597400579.6978061
1045,1597400579.9115539
1046,1597400579.91219
1047,1597400579.9991124
1048,1597400580.09916
1049,1597400580.2000182
1050,1597400580.3002212
1051,1597400580.4009795
1052,1597400580.5011733
1053,1597400580.6021314
1054,1597400580.7026315
1055,1597400580.80358
1056,1597400580.9043806
1057,1597400581.0045772
1058,1597400581.1047673
1059,1597400581.205648
1060,1597400581.3066013
1061,1597400581.4066908
1062,1597400581.636758
1063,1597400581.6369903
1064,1597400581.708204
1065,1597400581.808371
1066,1597400581.9086506
1067,1597400582.009189
1068,1597400582.1099017
1069,1597400582.2094142
1070,1597400582.3102248
1071,1597400582.410909
1072,1597400582.5110161
1073,1597400582.6117592
1074,1597400582.712611
1075,1597400582.816569
1076,1597400582.913849
1077,1597400583.0143871
1078,1597400583.1146355
1079,1597400583.3298454
1080,1597400583.3301628
1081,1597400583.4167025
1082,1597400583.5172453
1083,1597400583.6205733
1084,1597400583.7199676
1085,1597400583.8261316
1086,1597400583.923657
1087,1597400584.0193887
1088,1597400584.119403
1089,1597400584.219501
1090,1597400584.3201227
1091,1597400584.420934
1092,1597400584.5217881
1093,1597400584.6226914
1094,1597400584.722915
1095,1597400584.8238676
1096,1597400585.0717974
1097,1597400585.072252
1098,1597400585.1255624
1099,1597400585.2266934
1100,1597400585.3259156
1101,1597400585.4260502
1102,1597400585.5263693
1103,1597400585.6266778
1104,1597400585.726966
1105,1597400585.8268716
1106,1597400585.9276488
1107,1597400586.0281293
1108,1597400586.129005
1109,1597400586.2291493
1110,1597400586.332203
1111,1597400586.4320025
1112,1597400586.5323453
1113,1597400586.8472154
1114,1597400586.8477588
1115,1597400586.8481488
1116,1597400586.9382493
1117,1597400587.0368
1118,1597400587.1377168
1119,1597400587.2409058
1120,1597400587.3388534
1121,1597400587.441362
1122,1597400587.5352457
1123,1597400587.6419919
1124,1597400587.7359767
1125,1597400587.8434443
1126,1597400587.9437923
1127,1597400588.0381753
1128,1597400588.1387925
1129,1597400588.2390456
1130,1597400588.5391133
1131,1597400588.5394912
1132,1597400588.539776
1133,1597400588.64017
1134,1597400588.7412968
1135,1597400588.8414042
1136,1597400588.9420793
1137,1597400589.0423791
1138,1597400589.1423788
1139,1597400589.2432928
1140,1597400589.3439507
1141,1597400589.444116
1142,1597400589.544694
1143,1597400589.645317
1144,1597400589.7465713
1145,1597400589.8465106
1146,1597400589.9487176
1147,1597400590.2477689
1148,1597400590.2486575
1149,1597400590.2497232
1150,1597400590.3500178
1151,1597400590.4503207
1152,1597400590.5506134
1153,1597400590.6507955
1154,1597400590.7516658
1155,1597400590.8519237
1156,1597400590.9536154
1157,1597400591.0533266
1158,1597400591.155162
1159,1597400591.2552345
1160,1597400591.3555183
1161,1597400591.458135
1162,1597400591.5591533
1163,1597400591.6609318
1164,1597400591.7622693
1165,1597400591.939655
1166,1597400591.965536
1167,1597400592.0599146
1168,1597400592.169682
1169,1597400592.260789
1170,1597400592.3614366
1171,1597400592.461989
1172,1597400592.5622182
1173,1597400592.6627123
1174,1597400592.7632189
1175,1597400592.8634574
1176,1597400592.9642234
1177,1597400593.0650337
1178,1597400593.16583
1179,1597400593.2663143
1180,1597400593.3670015
1181,1597400593.4674973
1182,1597400593.6732645
1183,1597400593.6735587
1184,1597400593.7691178
1185,1597400593.8693635
1186,1597400593.9698374
1187,1597400594.0701168
1188,1597400594.1703596
1189,1597400594.2712176
1190,1597400594.371436
1191,1597400594.4717243
1192,1597400594.5727181
1193,1597400594.6731706
1194,1597400594.7738976
1195,1597400594.8759644
1196,1597400594.9747574
1197,1597400595.075833
1198,1597400595.3651512
1199,1597400595.365492
1200,1597400595.3776848
1201,1597400595.4778082
1202,1597400595.581132
1203,1597400595.6814232
1204,1597400595.7826257
1205,1597400595.8854923
1206,1597400595.9800715
1207,1597400596.0872421
1208,1597400596.188139
1209,1597400596.2813911
1210,1597400596.3820605
1211,1597400596.4827538
1212,1597400596.5828311
1213,1597400596.6837108
1214,1597400596.7843814
1215,1597400596.8848555
1216,1597400597.1154282
1217,1597400597.1157174
1218,1597400597.1865997
1219,1597400597.2867184
1220,1597400597.3867705
1221,1597400597.4872198
1222,1597400597.5877836
1223,1597400597.6885998
1224,1597400597.7894442
1225,1597400597.8901415
1226,1597400597.9906964
1227,1597400598.0913448
1228,1597400598.1929996
1229,1597400598.2922435
1230,1597400598.3927062
1231,1597400598.4927075
1232,1597400598.5930784
1233,1597400598.8240037
1234,1597400598.8242784
1235,1597400598.8955934
1236,1597400598.9954872
1237,1597400599.0963464
1238,1597400599.1964803
1239,1597400599.2971194
1240,1597400599.398412
1241,1597400599.4985993
1242,1597400599.5989552
1243,1597400599.699262
1244,1597400599.80218
1245,1597400599.9024
1246,1597400600.0072184
1247,1597400600.10694
1248,1597400600.2066936
1249,1597400600.301846
1250,1597400600.5659714
1251,1597400600.5665357
1252,1597400600.6031942
1253,1597400600.7032752
1254,1597400600.804271
1255,1597400600.904897
1256,1597400601.0050876
1257,1597400601.1059403
1258,1597400601.2068183
1259,1597400601.307547
1260,1597400601.4082823
1261,1597400601.5082278
1262,1597400601.608963
1263,1597400601.7094054
1264,1597400601.8098276
1265,1597400601.90987
1266,1597400602.01042
1267,1597400602.2411551
1268,1597400602.2414236
1269,1597400602.312247
1270,1597400602.4124079
1271,1597400602.512764
1272,1597400602.6134787
